feature	Bacteroides	Unknown	Parabacteroides	Odoribacter	Escherichia-Shigella	Akkermansia	Blautia	Alistipes	[Ruminococcus]_torques_group	Faecalibacterium	[Ruminococcus]_gnavus_group	Streptococcus	Bifidobacterium	Agathobacter	Cetobacterium	Collinsella	Clostridium_sensu_stricto_1	Barnesiella	[Eubacterium]_coprostanoligenes_group	Christensenellaceae_R-7_group	Tannerellaceae	Anaerostipes	[Eubacterium]_hallii_group	UCG-002	Roseburia	Phascolarctobacterium	Ruminococcus	Incertae_Sedis	Dorea	Klebsiella	Prevotella_9	Clostridia_UCG-014	Parasutterella	Dialister	uncultured	Intestinibacter	[Ruminococcus]_gauvreauii_group	Subdoligranulum	Lactobacillus	Lachnoclostridium	Monoglobus	Lachnospira	Alloprevotella	Bilophila	Paraprevotella	Coprococcus	Eisenbergiella	Veillonella	[Eubacterium]_eligens_group	Butyricimonas	Holdemanella	UBA1819	Butyricicoccus	Desulfovibrio	[Eubacterium]_siraeum_group	Fusicatenibacter	Tyzzerella	Erysipelotrichaceae_UCG-003	Colidextribacter	Acidaminococcus	Negativibacillus	CAG-873	Frisingicoccus	[Eubacterium]_xylanophilum_group	Sutterella	Megasphaera	Erysipelatoclostridium	[Clostridium]_innocuum_group	Flavonifractor	Candidatus_Stoquefichus	Rikenellaceae_RC9_gut_group	HT002	Succiniclasticum	Turicibacter	Porphyromonas	Lachnospiraceae_ND3007_group	Faecalitalea	Clostridia_vadinBB60_group	Muribaculaceae	Hungatella	Coprobacter	[Eubacterium]_ventriosum_group	Lachnospiraceae_UCG-001	Erysipelotrichaceae	Adlercreutzia	Mogibacterium	Romboutsia	UC5-1-2E3	CAG-352	Terrisporobacter	UCG-005	Sellimonas	Lachnospiraceae_NC2004_group	Haemophilus	CAG-56	UCG-010	UCG-003	Anaerotruncus	Ligilactobacillus	Proteus	Lachnospiraceae_UCG-004	Prevotella	Gastranaerophilales	Peptococcus	Eggerthella	Family_XIII_AD3011_group	Prevotellaceae_NK3B31_group	RF39	Limosilactobacillus	Actinomyces	Izemoplasmatales	Sarcina	Fusobacterium	Victivallaceae	[Eubacterium]_nodatum_group	Senegalimassilia	[Eubacterium]_ruminantium_group	Clostridioides	Lacticaseibacillus	Weissella	Lachnospiraceae_FCS020_group	Holdemania	DTU089	Victivallis	Family_XIII_UCG-001	Coprobacillus	Ruminiclostridium	Enterococcus	Merdibacter	Hydrogenoanaerobacterium	[Eubacterium]_fissicatena_group	Sanguibacteroides	Anaerostignum	Slackia	Peptoclostridium	Catenibacterium	Granulicatella	Clostridium_sensu_stricto_13	Lactococcus	Eubacterium	Coriobacteriaceae_UCG-003	[Eubacterium]_brachy_group	Lachnospiraceae_UCG-010	Fournierella	Howardella	Prevotella_7	Oscillibacter	Cloacibacillus	Enterorhabdus	Anaerobiospirillum	Megamonas	Rothia	Gordonibacter	Oxalobacter	DTU014	[Clostridium]_methylpentosum_group	Harryflintia	Defluviitaleaceae_UCG-011	NK4A214_group	Catenibacillus	Marvinbryantia	Lachnospiraceae	Succinivibrio	Atopobium	Fenollaria	[Bacteroides]_pectinophilus_group	Anaerofustis	Enterobacter	Staphylococcus	Christensenellaceae	Paludicola	GCA-900066755	Allisonella	Prevotellaceae_UCG-001	UCG-008	Campylobacter	Dielma	Lawsonella	Paeniclostridium	Mailhella	Peptoniphilus	Rikenella	Stomatobaculum	Christensenella	Lachnospiraceae_NK4B4_group	Tuzzerella	Murimonas	Syntrophomonas	Phocea	Muribaculum	Libanicoccus	Faecalicoccus	Succinatimonas	Lachnospiraceae_UCG-003	Pediococcus	Alloscardovia	Olsenella	Solobacterium	Lachnospiraceae_UCG-002	Scardovia	Oscillospira
NW012-5	0.232432227775254	0.0886718158412843	0.00995759503256096	0.00355898833863395	0.00230955626230501	NA	0.112259578979252	0.0137437528396184	0.0474405573224292	0.0187793427230047	0.000946539451764349	0.000795093139482054	0.00147660154475239	0.0753066787823717	NA	0.00935180978343177	0.00431621990004543	0.0163940633045585	0.031197940330153	0.000454338936846888	NA	0.0169619869756171	0.0213917916098743	0.000302892624564592	0.00446766621232773	NA	0.0261623504467666	0.00874602453430259	0.0210131758291686	0.00075723156141148	NA	0.000946539451764349	0.00651219142813872	0.0515296077540512	0.00340754202635166	0.00791306981674996	0.0155611085870059	0.00223383310616386	NA	NA	0.0120778434045131	0.00416477358776314	NA	NA	0.013062244434348	0.00923822504922005	NA	NA	NA	0.000530062092988036	NA	0.000984401029834924	0.00393760411933969	NA	0.00825382401938513	0.00227169468423444	0.0135165833711949	0.0319173103134939	0.000605785249129184	NA	NA	NA	0.00219597152809329	0.00143873996668181	NA	NA	0.00037861578070574	0.00056792367105861	NA	0.000832954717552628	NA	NA	NA	NA	NA	0.00427835832197486	0.000984401029834924	0.00018930789035287	NA	NA	NA	0.000416477358776314	0.0218839921247918	NA	0.00124943207632894	NA	NA	NA	NA	NA	NA	NA	0.00124943207632894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00113584734211722	NA	NA	NA	NA	NA	NA	NA	NA	0.00121157049825837	NA	NA	NA	NA	NA	0.000227169468423444	0.000302892624564592	0.00018930789035287	NA	0.000605785249129184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000681508405270332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00075723156141148	NA	NA	NA	NA	NA	NA	NA	NA	0.00124943207632894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000113584734211722	NA	NA	NA
NW012-6	0.103683559950556	0.0820766378244747	0.00613102595797281	NA	0.00291718170580964	0.00034610630407911	0.134585908529048	0.00608158220024722	0.0523609394313968	0.00677379480840544	0.00187886279357231	0.000791100123609394	0.00301606922126082	0.139876390605686	NA	0.0173547589616811	0.016761433868974	0.00449938195302843	0.0164153275648949	0.00034610630407911	NA	0.0290234857849197	0.0623485784919654	0.00182941903584672	0.00469715698393078	NA	0.0179975278121137	0.0126576019777503	0.0364894932014833	NA	NA	0.00227441285537701	0.00380716934487021	0.00983930778739184	0.00598269468479604	0.00400494437577256	0.0336711990111248	0.00474660074165637	NA	NA	0.00647713226205192	0.00123609394313968	NA	NA	0.00672435105067985	0.0253152039555006	NA	NA	NA	NA	NA	0.0011372064276885	0.00553770086526576	NA	0.00182941903584672	0.0148825710754017	0.00618046971569839	0.0653646477132262	NA	NA	NA	NA	0.00355995055624227	0.00504326328800989	NA	NA	0.00118665018541409	0.00034610630407911	NA	0.00420271940667491	NA	NA	NA	0.00034610630407911	NA	0.00163164400494438	NA	NA	NA	NA	NA	0.00163164400494438	0.0030655129789864	NA	0.00850432632880099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00217552533992583	NA	NA	NA	NA	NA	NA	NA	NA	0.000642768850432633	NA	NA	NA	NA	NA	0.000840543881334981	NA	NA	NA	0.00182941903584672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00301606922126082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0011372064276885	NA	NA	NA	NA	NA	NA	NA	NA	0.000593325092707046	NA	NA	NA	NA	0.000296662546353523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW013-1	0.351474327519293	0.151625998126422	NA	0.00410402819288933	0.00285497613418388	0.0720881473881429	0.0602667618325378	0.0238212071195967	0.00932328143819423	0.0101262434759334	0.000312263014676362	0.000133827006289869	NA	0.00147209706918856	NA	0.0121782575723781	NA	0.0437614310567873	0.0081188383815854	0.0151670607128519	NA	0.0011598340545122	0.0156577597359147	0.0198956149350939	0.0023196681090244	NA	0.00196279609225142	0.00968015345496721	NA	NA	NA	0.00593299727885087	NA	0.00686978632287996	0.0124013025828612	NA	NA	0.00472855422224205	NA	NA	0.00767274836061917	0.0005799170272561	NA	0.00508542623901503	NA	NA	0.00339028415934336	NA	0.000624526029352723	NA	NA	0.0063790872998171	0.0059776062809475	NA	0.0119998215639916	0.00249810411741089	NA	NA	0.00374715617611634	NA	0.0119998215639916	NA	0.00388098318240621	0.00392559218450283	NA	NA	0.00294419413837712	0.00678056831868671	NA	0.023553553107017	NA	NA	NA	NA	NA	NA	0.00802962037739216	NA	NA	NA	NA	0.000802962037739216	0.00254271311950752	0.00374715617611634	0.0011598340545122	NA	NA	0.00423785519917919	0.00205201409644466	NA	0.00472855422224205	0.00535308025159477	0.00749431235223268	NA	NA	0.000981398046125708	NA	0.000535308025159477	NA	NA	NA	NA	NA	NA	NA	0.00187357808805817	NA	NA	NA	NA	0.000312263014676362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00071374403354597	0.0005799170272561	NA	0.00133827006289869	NA	0.0011598340545122	NA	NA	NA	0.00191818709015479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000535308025159477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000312263014676362	NA	NA	NA	0.000312263014676362	NA	NA	NA	NA	NA	NA	0.000401481018869608	NA	NA	NA	0.000401481018869608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW013-2	0.608365289021446	0.146747621076552	NA	NA	0.0322752449936089	0.000816645362874592	0.000816645362874592	0.01004828859537	0.0191024002272404	0.0175046158216162	0.00816645362874592	NA	NA	NA	NA	NA	NA	0.0142025280499929	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00330208777162335	NA	NA	NA	NA	NA	NA	NA	NA	0.00106518960374947	NA	NA	0.0145220849311177	0.000674620082374663	NA	NA	0.00230791080812385	NA	NA	0.00255645504899872	NA	NA	NA	NA	0.00752733986649624	0.000497088481749751	NA	NA	NA	0.000568101121999716	NA	0.00358613833262321	NA	NA	NA	0.00273398664962363	NA	NA	NA	NA	0.00781139042749609	0.00731430194574634	0.0187118307058656	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000284050560999858	0.00287601193012356	NA	NA	0.000603607442124698	0.00110069592387445	NA	NA	0.0380982814941059	NA	0.0097997443544951	NA	0.0109714529186195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000248544240874876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00330208777162335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000426075841499787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000213037920749893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW013-3	0.376379006867144	0.211592334581154	NA	0.00185933510176761	0.000322284750973052	4.95822693804695e-05	0.0332201204849146	0.0203535215806827	0.0532513573146243	0.0206014329275851	0.0176264967647569	NA	0.00272702481592582	NA	NA	0.000173537942831643	NA	0.0236755336291742	0.00790837196618489	0.000446240424424226	NA	0.00161142375486526	NA	0.0106849790514912	NA	NA	NA	0.0163125666261745	NA	NA	NA	NA	NA	NA	0.000917271983538687	NA	0.000867689714158217	NA	NA	0.0137838708877705	0.0358727718967697	NA	NA	0.00436323970548132	NA	NA	0.00287577162406723	NA	NA	NA	NA	0.0106849790514912	0.00153705035079456	NA	0.000867689714158217	NA	0.00240474006495277	NA	0.0063465304807001	NA	0.000322284750973052	NA	0.0017849616976969	NA	NA	NA	0.00146267694672385	0.020700597466346	0.00580112551751494	0.0353273669335845	NA	NA	NA	NA	NA	NA	NA	7.43734040707043e-05	NA	NA	0.00652006842353174	NA	NA	0.00109080992637033	0.00327242977911099	NA	NA	0.0120484914594541	NA	0.000371867020353522	NA	0.0139821999652924	0.00225599325681136	NA	NA	0.000223120212212113	NA	0.00195849964052855	NA	NA	NA	NA	NA	NA	NA	0.000198329077521878	NA	NA	NA	NA	NA	NA	NA	NA	0.000198329077521878	NA	NA	NA	NA	NA	NA	0.000942063118228921	0.00104122765698986	NA	NA	NA	0.0011403921957508	NA	0.00133872127327268	NA	NA	NA	0.00118997446513127	NA	NA	NA	NA	NA	NA	NA	NA	0.000247911346902348	NA	0.00205766417928949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00158663262017503	0.00245432233433324	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000371867020353522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000247911346902348	NA	0.000471031559114461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW013-4	0.405014311459769	0.14295558146931	NA	0.00137814057033817	NA	NA	0.0725113961624086	0.0372628008056822	0.0429873847132407	0.0129863246051097	0.00413442171101452	NA	0.00153715678999258	0.0143114597688964	NA	0.00604261634686738	NA	0.0453196226015054	0.00694370825824234	0.00185518922930139	NA	0.0165376868440581	0.0103360542775363	0.0207251139616241	NA	NA	NA	0.0140994381426906	NA	NA	NA	0.00837485423513198	NA	NA	0.00302130817343369	NA	NA	NA	NA	0.00270327573412488	0.0107600975299481	NA	NA	0.000795081098272024	NA	NA	0.00810982720237464	NA	NA	NA	NA	0.0170677409095728	0.000795081098272024	NA	0.00498250821583802	0.00159016219654405	NA	NA	0.00386939467825718	NA	0.00323332979963956	NA	0.00339234601929397	NA	NA	NA	0.00286229195377929	0.00678469203858794	0.000795081098272024	0.018445881479911	NA	NA	NA	NA	NA	NA	NA	0.000106010813102936	NA	NA	0.00424043252411746	NA	NA	0.0034983568323969	0.00795081098272024	NA	NA	0.0031803243930881	NA	NA	0.00090109191137496	0.00588360012721298	0.00376338386515425	NA	NA	0.000159016219654405	NA	0.0045054595568748	NA	NA	NA	NA	NA	NA	0.000530054065514683	0.000371037845860278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00196120004240433	0.000424043252411746	NA	0.00174917841619845	NA	NA	NA	0.00254425951447048	NA	0.000265027032757341	NA	0.000530054065514683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000848086504823492	NA	NA	NA	NA	NA	NA	NA	NA	0.000636064878617619	NA	NA	NA	NA	NA	NA	0.00111311353758083	NA	NA	NA	NA	NA	NA	0.000318032439308809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW013-5	0.528904518739763	0.0711532902977165	NA	0.00231236149918104	0.00048174197899605	NA	0.0717795548704114	0.0209557760863282	0.0247133635224973	0.0580980826669236	0.00298680026977551	NA	NA	0.020859427690529	NA	0.00568455535215339	NA	0.0261585894594855	0.00539551016475576	0.0019269679159842	NA	0.0188842855766451	0.0077560458618364	0.00626264572694865	NA	NA	0.00366123904036998	0.00616629733114944	NA	NA	NA	0.00149340013488775	NA	NA	0.00404663262356682	NA	NA	NA	NA	NA	0.0108391945274111	NA	NA	0.00067443877059447	NA	NA	0.00472107139416129	NA	NA	NA	NA	0.0118990268812024	0.00057809037479526	NA	0.0282782541670681	0.00221601310338183	NA	NA	NA	NA	0.00207149050968301	NA	0.00260140668657867	NA	NA	NA	0.000915309760092494	0.0048174197899605	NA	0.0167164466711629	NA	NA	NA	NA	NA	NA	NA	9.63483957992099e-05	NA	NA	0.00216783890548222	NA	NA	0.00274592928027748	0.000867135562192889	NA	NA	0.00342036805087195	0.00105983235379131	NA	0.00110800655169091	0.003902110029868	0.00125252914538973	NA	NA	NA	NA	0.00240870989498025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000818961364293285	NA	NA	NA	NA	0.00028904518739763	NA	0.00226418730128143	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00019269679159842	NA	NA	NA	NA	0.000337219385297235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00019269679159842	NA	NA	NA	0.00038539358319684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW014-1	0.341254586755198	0.160230648261401	0.0480517211252839	0.00305783679888171	0.00209680237637603	0.00366940415865805	0.0384413769002272	0.0137165822121265	0.00707670802026909	0.0571378647562467	NA	NA	NA	0.131137515289184	NA	0.00358203739297571	NA	0.00917351039664512	0.00192206884501136	NA	NA	0.00908614363096278	0.0143281495719028	NA	0.00594094006639874	0.00891141009959811	0.00541673947230474	0.00480517211252839	0.0134544819150795	NA	NA	NA	0.0239384937969596	0.0175607199021492	0.00218416914205836	NA	0.00340730386161104	0.00637777389481041	NA	NA	0.00174733531364669	0.0106587454132448	NA	0.00454307181548139	NA	0.00602830683208108	NA	NA	NA	NA	NA	0.000698934125458675	0.00340730386161104	0.00620304036344575	NA	0.0055914730036694	0.00576620653503407	0.00838720950550411	0.000961034422505679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00401887122138738	NA	NA	NA	NA	0.00349467062729338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000961034422505679	NA	NA	NA	0.00157260178228202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW015-1	0.311470659261048	0.112533204539966	0.0959188601787008	0.00753441197778314	0.0016904129437334	0.0883361506882396	0.0472349673991789	0.0374788698382033	0.00135233035498672	0.0190775175078483	4.82975126780971e-05	0.000531272639459068	NA	NA	NA	NA	0.00130403284230862	0.0413909683651292	0.00729292441439266	0.00362231345085728	0.00318763583675441	0.000917652740883844	0.0107703453272156	0.0315865732914755	NA	NA	0.0099975851243661	0.00318763583675441	0.00362231345085728	NA	NA	0.0364646220719633	NA	NA	0.00883844482009176	NA	NA	0.00376720598889157	NA	0.00632697416083072	0.00579570152137165	0.00222168558319247	NA	NA	NA	NA	0.00318763583675441	NA	NA	0.00101424776624004	NA	0.000869355228205747	0.00140062786766482	NA	0.020912822989616	NA	0.0208645254769379	NA	0.000579570152137165	NA	NA	NA	0.00526442888191258	0.00521613136923448	0.00647186669886501	NA	0.00265636319729534	NA	NA	0.00342912340014489	NA	NA	NA	NA	NA	NA	NA	0.00135233035498672	NA	0.00111084279159623	0.00482975126780971	NA	NA	NA	NA	NA	NA	0.00439507365370683	NA	NA	NA	0.00391209852692586	NA	NA	0.00183530548176769	0.00120743781695243	NA	0.000482975126780971	NA	NA	NA	NA	0.000482975126780971	NA	NA	NA	NA	0.00140062786766482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000386380101424777	NA	NA	NA	NA	0.000386380101424777	NA	0.000676165177493359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000676165177493359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00111084279159623	0.000386380101424777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW015-2	0.198110106820049	0.152752670501233	0.0963023829087921	0.00295809367296631	NA	0.0312243221035333	0.100575184880855	0.0470829909613804	0.0037797863599014	0.0339359079704191	0.000164338537387017	0.00147904683648316	NA	NA	NA	NA	NA	0.0529991783073131	0.00706655710764174	0.000410846343467543	0.00369761709120789	0.00419063270336894	0.0131470829909614	0.0315529991783073	NA	NA	0.0202958093672966	0.00262941659819228	0.00780608052588332	NA	NA	0.0112571898110107	NA	NA	0.0076417419884963	NA	NA	0.0308134757600657	NA	0.00493015612161052	0.0114215283483977	0.00887428101889893	NA	NA	NA	NA	0.00328677074774034	NA	NA	0.00106820049301561	NA	0.00147904683648316	0.00304026294165982	NA	0.0253081347576007	NA	0.0224322103533279	NA	NA	NA	NA	NA	0.00320460147904684	0.0135579293344289	0.0037797863599014	NA	0.00427280197206245	NA	NA	0.00262941659819228	NA	NA	NA	NA	NA	NA	NA	0.00164338537387017	NA	0.00205423171733772	0.00829909613804437	NA	NA	NA	NA	NA	NA	0.00254724732949877	NA	NA	NA	0.00123253903040263	NA	NA	0.00345110928512736	NA	0.00386195562859491	0.000739523418241578	NA	NA	NA	NA	0.00164338537387017	NA	0.000821692686935086	NA	NA	0.00057518488085456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000821692686935086	NA	NA	NA	NA	NA	NA	0.00115036976170912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW015-3	0.290553017785985	0.144134512586257	0.110603557197007	0.00903877927884148	NA	NA	0.0738166974438721	0.039653999416853	0.00208961026338808	0.0577801535620566	0.00242977937603266	0.00131208086305763	NA	NA	NA	NA	NA	0.0427641170181748	0.00646321314024687	0.000242977937603266	0.00160365438818155	0.00349888230148703	0.00553989697735446	0.0165710953445427	NA	NA	0.0109826027796676	0.00213820585090874	0.00233258820099135	NA	NA	0.0186121100204101	NA	NA	0.00937894839148605	NA	NA	0.0151618233064438	NA	0.00524832345223054	0.0069491690154534	0.00855282340363495	NA	NA	NA	NA	0.00208961026338808	NA	NA	0.00189522791330547	NA	0.000728933812809797	0.00126348527553698	NA	0.0246379628729711	NA	0.0129750218680144	NA	0.00136067645057829	NA	NA	NA	0.00563708815239576	0.0115171542423948	0.0166196909320634	NA	0.00160365438818155	NA	NA	0.00252697055107396	NA	NA	NA	NA	NA	NA	NA	0.00145786762561959	NA	0.000971911750413063	0.00578287491495772	NA	NA	NA	NA	NA	NA	0.00174944115074351	NA	NA	NA	0.00077752940033045	NA	NA	0.00451938963942074	NA	0.00106910292545437	0.000388764700165225	NA	NA	NA	NA	0.00991349985421324	NA	0.000194382350082612	0.000291573525123919	NA	0.000680338225289144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000631742637768491	NA	0.000631742637768491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000242977937603266	0.000388764700165225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW015-5	0.316608996539792	0.0858300278504515	0.0885728753481306	0.0109713899907165	0.00544349734154781	NA	0.0421554561566377	0.0746898472444932	0.000928348383829859	0.0178496075618196	0.000843953076208963	0.00109713899907165	NA	NA	NA	NA	0.000253185922862689	0.0759135792049962	0.0107604017216643	0.00244746392100599	0.00523250907249557	0.00177230146003882	0.00658283399442991	0.0523672883787661	0.000717360114777618	NA	0.0151489577179509	0.0021942779981433	0.00257405688243734	NA	NA	0.022786733057642	NA	NA	0.0173010380622837	NA	NA	0.0146425858722255	NA	0.00476833488058064	0.00502152080344333	0.000632964807156722	NA	NA	NA	NA	0.00244746392100599	NA	NA	0.00151911553717613	NA	0.000759557768588066	0.000759557768588066	NA	0.0219005823276226	NA	0.0174698286775255	NA	NA	NA	NA	NA	0.00966326272259262	0.00523250907249557	0.00835513545446873	NA	0.00261625453624778	NA	NA	0.00151911553717613	NA	NA	NA	NA	NA	NA	NA	0.0135876445269643	NA	0.000548569499535826	0.00738458941682842	0.0010549413452612	NA	NA	NA	NA	NA	0.00261625453624778	NA	NA	NA	0.00164570849860748	NA	NA	0.00295383576673137	0.00607646214870453	0.000253185922862689	0.00139252257574479	NA	NA	NA	NA	0.00126592961431344	NA	NA	NA	NA	0.000548569499535826	NA	NA	0.000210988269052241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000295383576673137	NA	NA	NA	NA	0.000548569499535826	NA	0.000632964807156722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000421976538104481	NA	NA	NA	0.000210988269052241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
