"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Ligilactobacillus"	"Age"	"Age"	"Age"	-3.49218094890407	0.0217147887600172	2.03799489730315	0.182164484875618	0.942977656394476	0.331145070201236	0.99999953838267	NA	"abundance"	205	23
"Odoribacter"	"Sex"	"Female"	"SexFemale"	-1.19292197875167	0.120634302437176	0.941975659149608	0.181146327472964	0.942977656394476	0.204561929742453	0.975979911177211	NA	"abundance"	205	119
"Ruminococcus"	"Location"	"Center"	"LocationCenter"	-1.13646617799463	-0.366942410777038	0.447337353149183	0.180064993124027	0.942977656394476	0.327706584499298	0.99999953838267	NA	"abundance"	205	156
"Subdoligranulum"	"Location"	"Center"	"LocationCenter"	-1.14817849251588	-0.366942410777038	0.446044514100183	0.174572933623557	0.942977656394476	0.318670158093178	0.99999953838267	NA	"abundance"	205	137
"UCG-010"	"FIScore"	"FIScore"	"FIScore"	-0.563187806352778	-0.109824456238188	0.311258871454994	0.182271815239958	0.942977656394476	0.331320615849046	0.99999953838267	NA	"abundance"	205	46
"[Eubacterium]_brachy_group"	"FIScore"	"FIScore"	"FIScore"	0.326578036192419	0	0.242143463174023	0.177434476946307	0.942977656394476	0.323385960283404	0.99999953838267	NA	"prevalence"	205	24
"Adlercreutzia"	"Age"	"Age"	"Age"	-0.907954992301737	0	0.660527503797178	0.169258360074651	0.942977656394476	0.309868327694142	0.99999953838267	NA	"prevalence"	205	79
"Anaerostipes"	"TimeNW"	"TimeNW"	"TimeNW"	-1.03775980085046	0	0.760411392382725	0.172336454412485	0.942977656394476	0.314973055305503	0.99999953838267	NA	"prevalence"	205	158
"Butyricicoccus"	"TimeNW"	"TimeNW"	"TimeNW"	-0.658417031075076	0	0.490874918989562	0.179818770871702	0.942977656394476	0.327302751385595	0.99999953838267	NA	"prevalence"	205	151
"Clostridia_UCG-014"	"TimeNW"	"TimeNW"	"TimeNW"	-0.951214582916789	0	0.696640846536772	0.172117817639407	0.942977656394476	0.314611092129861	0.99999953838267	NA	"prevalence"	205	90
"Intestinibacter"	"TimeNW"	"TimeNW"	"TimeNW"	-0.619698263136348	0	0.462414737541085	0.180201396583046	0.942977656394476	0.184072874131026	0.951333957524848	NA	"prevalence"	205	110
"Klebsiella"	"Age"	"Age"	"Age"	0.993852965897938	0	0.733574870514051	0.175478796741754	0.942977656394476	0.320164785377574	0.99999953838267	NA	"prevalence"	205	46
"Lacticaseibacillus"	"Location"	"Center"	"LocationCenter"	-2.07171357466646	0	1.54483486545146	0.179901534009989	0.942977656394476	0.164817208250963	0.951333957524848	NA	"prevalence"	205	34
"Merdibacter"	"TimeNW"	"TimeNW"	"TimeNW"	-2.3131037441407	0	1.68809624185018	0.170610747977243	0.942977656394476	0.312113468629131	0.99999953838267	NA	"prevalence"	205	25
"Muribaculaceae"	"FIScore"	"FIScore"	"FIScore"	-1.53621863334599	0	1.13938898960944	0.177567426215018	0.942977656394476	0.32360466157741	0.99999953838267	NA	"prevalence"	205	25
"Prevotella_9"	"FIScore"	"FIScore"	"FIScore"	-1.38302442287741	0	1.01540688716796	0.173185378032035	0.942977656394476	0.0831625765115704	0.93843919025082	NA	"prevalence"	205	28
"Senegalimassilia"	"TimeNW"	"TimeNW"	"TimeNW"	2.12588059839831	0	1.59187070313493	0.18172564351633	0.942977656394476	0.330427077521236	0.99999953838267	NA	"prevalence"	205	16
"UBA1819"	"FIScore"	"FIScore"	"FIScore"	0.298403979676543	0	0.22078241355901	0.17651132816574	0.942977656394476	0.321866407360647	0.99999953838267	NA	"prevalence"	205	153
"UBA1819"	"Sex"	"Female"	"SexFemale"	-0.649278808535274	0	0.468226099709387	0.16553998690202	0.942977656394476	0.303676486540519	0.99999953838267	NA	"prevalence"	205	153
"Victivallaceae"	"Age"	"Age"	"Age"	1.45689762618724	0	1.08396999145106	0.178935870427135	0.942977656394476	0.178935870427135	0.951333957524848	NA	"prevalence"	205	21
"Coprococcus"	"Location"	"Center"	"LocationCenter"	1.97973579322856	0	1.48880360726412	0.183600832737364	0.946633446079766	0.151616631638424	0.951333957524848	NA	"prevalence"	205	115
"Ligilactobacillus"	"Sex"	"Female"	"SexFemale"	8.41605697795264	0.120634302437176	4.93639422743325	0.187297448824819	0.95228548746736	0.339514563313352	0.99999953838267	NA	"abundance"	205	23
"Tannerellaceae"	"Age"	"Age"	"Age"	-0.470417917782645	0.0217147887600172	0.349066399861477	0.186111311219502	0.95228548746736	0.0674478497022719	0.883092238873622	NA	"abundance"	205	86
"Dialister"	"TimeNW"	"TimeNW"	"TimeNW"	-1.17726630718262	0	0.892861067465733	0.18732546347219	0.95228548746736	0.146689408540258	0.951333957524848	NA	"prevalence"	205	78
"Faecalitalea"	"Age"	"Age"	"Age"	0.807579468742576	0	0.61347770750288	0.188041236198084	0.95228548746736	0.340722965885265	0.99999953838267	NA	"prevalence"	205	71
"Hungatella"	"Location"	"Center"	"LocationCenter"	0.970254772934275	0	0.738787775278126	0.189079695736452	0.95228548746736	0.342408260133114	0.99999953838267	NA	"prevalence"	205	75
"Odoribacter"	"Age"	"Age"	"Age"	1.55568187660248	0	1.1760972957384	0.185918762163519	0.95228548746736	0.295021975448745	0.997062063331157	NA	"prevalence"	205	119
"Tyzzerella"	"Age"	"Age"	"Age"	0.452088415750574	0	0.344066861247037	0.188861306064751	0.95228548746736	0.342054019201019	0.99999953838267	NA	"prevalence"	205	108
"[Eubacterium]_xylanophilum_group"	"Location"	"Center"	"LocationCenter"	-1.26640471255416	0	0.968870589922584	0.191180866697957	0.955276751124622	0.345811609604532	0.99999953838267	NA	"prevalence"	205	112
"Dorea"	"Sex"	"Female"	"SexFemale"	-2.21450394884071	0	1.69805692733767	0.192185855255841	0.955276751124622	0.347436307551263	0.99999953838267	NA	"prevalence"	205	138
"Escherichia-Shigella"	"TimeNW"	"TimeNW"	"TimeNW"	-0.582846260772789	0	0.445495103275038	0.190767756832354	0.955276751124622	0.345143176617859	0.99999953838267	NA	"prevalence"	205	159
"Victivallis"	"FIScore"	"FIScore"	"FIScore"	1.15904649338214	0	0.887682534845865	0.191654825014587	0.955276751124622	0.191654825014587	0.951333957524848	NA	"prevalence"	205	16
"UCG-002"	"Age"	"Age"	"Age"	0.928275370969336	0	0.713503500735574	0.193254944772011	0.957461794782504	0.349162415865189	0.99999953838267	NA	"prevalence"	205	133
"[Eubacterium]_eligens_group"	"Sex"	"Female"	"SexFemale"	-0.605400528014263	0.120634302437176	0.541118535210572	0.211309142804528	0.958016576733572	0.377966731776272	0.99999953838267	NA	"abundance"	205	108
"[Eubacterium]_siraeum_group"	"Location"	"Center"	"LocationCenter"	-1.51218444848009	-0.366942410777038	0.799551262123545	0.20172166641247	0.958016576733572	0.118300309769495	0.951333957524848	NA	"abundance"	205	83
"Akkermansia"	"TimeNW"	"TimeNW"	"TimeNW"	0.616613953431516	-0.0653625359736858	0.509596536110907	0.212677409491234	0.958016576733572	0.380123138474566	0.99999953838267	NA	"abundance"	205	141
"Alistipes"	"Location"	"Center"	"LocationCenter"	0.282410214575198	-0.366942410777038	0.380193769042799	0.211280792062665	0.958016576733572	0.377922011030703	0.99999953838267	NA	"abundance"	205	184
"Escherichia-Shigella"	"FIScore"	"FIScore"	"FIScore"	0.451953979917819	-0.109824456238188	0.434738130102799	0.208694037829993	0.958016576733572	0.3738348742342	0.99999953838267	NA	"abundance"	205	159
"Frisingicoccus"	"Location"	"Center"	"LocationCenter"	0.542240198982251	-0.366942410777038	0.606933957565067	0.205587314082713	0.958016576733572	0.368908484453682	0.99999953838267	NA	"abundance"	205	95
"Fusobacterium"	"TimeNW"	"TimeNW"	"TimeNW"	2.66987881918883	-0.0653625359736858	2.01518911702191	0.203043689458318	0.958016576733572	0.36486063908779	0.99999953838267	NA	"abundance"	205	17
"Holdemania"	"FIScore"	"FIScore"	"FIScore"	-0.374942257870395	-0.109824456238188	0.187294019309808	0.199089327731605	0.958016576733572	0.358542095046587	0.99999953838267	NA	"abundance"	205	65
"Lactobacillus"	"Age"	"Age"	"Age"	-2.03939476229925	0.0217147887600172	0.848109586463104	0.206011089481651	0.958016576733572	0.369581609973885	0.99999953838267	NA	"abundance"	205	25
"Odoribacter"	"FIScore"	"FIScore"	"FIScore"	0.397034635209323	-0.109824456238188	0.377626260222363	0.197993116647168	0.958016576733572	0.356784959054676	0.99999953838267	NA	"abundance"	205	119
"Porphyromonas"	"Location"	"Center"	"LocationCenter"	2.05154754035107	-0.366942410777038	1.77384948476965	0.204210763293485	0.958016576733572	0.0578582683993894	0.849280049358137	NA	"abundance"	205	26
"Porphyromonas"	"Sex"	"Female"	"SexFemale"	3.30557942356109	0.120634302437176	2.34853274343566	0.20038082469344	0.958016576733572	0.360609174482057	0.99999953838267	NA	"abundance"	205	26
"Ruminococcus"	"Age"	"Age"	"Age"	0.314123050235488	0.0217147887600172	0.213084933679652	0.204082138303716	0.958016576733572	0.366514757432814	0.99999953838267	NA	"abundance"	205	156
"UCG-010"	"TimeNW"	"TimeNW"	"TimeNW"	0.556612441863076	-0.0653625359736858	0.440731166688112	0.21289257260746	0.958016576733572	0.380461897743498	0.99999953838267	NA	"abundance"	205	46
"[Clostridium]_methylpentosum_group"	"Location"	"Center"	"LocationCenter"	-2.34002402194398	0	1.87706129001443	0.212528680769922	0.958016576733572	0.212528680769922	0.975979911177211	NA	"prevalence"	205	12
"[Eubacterium]_ventriosum_group"	"Location"	"Center"	"LocationCenter"	-1.35261047905146	0	1.05671330213063	0.200539327495332	0.958016576733572	0.360862633118384	0.99999953838267	NA	"prevalence"	205	83
"Bifidobacterium"	"Age"	"Age"	"Age"	-0.986338480602636	0	0.765549349525368	0.197604623339711	0.958016576733572	0.132969387881167	0.951333957524848	NA	"prevalence"	205	125
"CAG-352"	"Age"	"Age"	"Age"	-1.1430428010988	0	0.88888096858868	0.198465883839435	0.958016576733572	0.357543060630701	0.99999953838267	NA	"prevalence"	205	26
"Colidextribacter"	"Age"	"Age"	"Age"	0.590211437467815	0	0.461612825218582	0.201043079714156	0.958016576733572	0.361667839527359	0.99999953838267	NA	"prevalence"	205	130
"Coprobacillus"	"FIScore"	"FIScore"	"FIScore"	0.598857323004423	0	0.464929550637798	0.197724953659868	0.958016576733572	0.35635475001994	0.99999953838267	NA	"prevalence"	205	32
"Defluviitaleaceae_UCG-011"	"TimeNW"	"TimeNW"	"TimeNW"	-0.824189789023751	0	0.658060453076579	0.210404843997499	0.958016576733572	0.376539489617386	0.99999953838267	NA	"prevalence"	205	18
"Enterococcus"	"TimeNW"	"TimeNW"	"TimeNW"	0.882948340694304	0	0.702506813784045	0.208806589617339	0.958016576733572	0.208806589617339	0.975979911177211	NA	"prevalence"	205	12
"Haemophilus"	"FIScore"	"FIScore"	"FIScore"	-0.655357739768677	0	0.511124486185918	0.199776665557068	0.958016576733572	0.359642615013035	0.99999953838267	NA	"prevalence"	205	35
"Holdemanella"	"Sex"	"Female"	"SexFemale"	5.69156227052208	0	4.47585600052773	0.203510211218795	0.958016576733572	0.365604016367272	0.99999953838267	NA	"prevalence"	205	29
"Merdibacter"	"FIScore"	"FIScore"	"FIScore"	1.06630216484207	0	0.825179096275928	0.196285484801899	0.958016576733572	0.354042978059881	0.99999953838267	NA	"prevalence"	205	25
"Prevotella"	"Age"	"Age"	"Age"	0.980364432188374	0	0.758247962061606	0.196033950086622	0.958016576733572	0.353638590586679	0.99999953838267	NA	"prevalence"	205	17
"Rikenella"	"Location"	"Center"	"LocationCenter"	3.10204895676135	0	2.42107018563042	0.200098214073635	0.958016576733572	0.200098214073635	0.975203933424805	NA	"prevalence"	205	7
"Romboutsia"	"Age"	"Age"	"Age"	1.36735588898246	0	1.08507060958326	0.207613873134039	0.958016576733572	0.207613873134039	0.975979911177211	NA	"prevalence"	205	21
"Sutterella"	"FIScore"	"FIScore"	"FIScore"	-1.03562244209366	0	0.823913419244947	0.208769776930101	0.958016576733572	0.373954734100758	0.99999953838267	NA	"prevalence"	205	71
"Tyzzerella"	"Sex"	"Female"	"SexFemale"	-0.890382049004913	0	0.712760743619163	0.211591250672819	0.958016576733572	0.37841164398435	0.99999953838267	NA	"prevalence"	205	108
"UCG-003"	"TimeNW"	"TimeNW"	"TimeNW"	0.504691602307278	0	0.403069321241003	0.210525739865492	0.958016576733572	0.191661510831352	0.951333957524848	NA	"prevalence"	205	66
"Alloprevotella"	"TimeNW"	"TimeNW"	"TimeNW"	1.73442477436368	0	1.39456953812606	0.213610355113713	0.95841106232436	0.047014893284913	0.830253550381854	NA	"prevalence"	205	37
"Bilophila"	"TimeNW"	"TimeNW"	"TimeNW"	0.257684008765598	-0.0653625359736858	0.194856614404088	0.218787642617337	0.962170942729821	0.0221377485125921	0.830253550381854	NA	"abundance"	205	142
"Colidextribacter"	"TimeNW"	"TimeNW"	"TimeNW"	0.258474284193692	-0.0653625359736858	0.19694176345617	0.219695575969985	0.962170942729821	0.391125005839186	0.99999953838267	NA	"abundance"	205	130
"Erysipelatoclostridium"	"Age"	"Age"	"Age"	0.376776727637857	0.0217147887600172	0.272365266232446	0.218307996413141	0.962170942729821	0.01765174763705	0.82405790284544	NA	"abundance"	205	97
"Family_XIII_AD3011_group"	"TimeNW"	"TimeNW"	"TimeNW"	0.271946780429682	-0.0653625359736858	0.208150331958088	0.219027079512793	0.962170942729821	0.390081297465682	0.99999953838267	NA	"abundance"	205	75
"Veillonella"	"FIScore"	"FIScore"	"FIScore"	-0.898920601307695	-0.109824456238188	0.598573785944823	0.218313481424254	0.962170942729821	0.38896618667693	0.99999953838267	NA	"abundance"	205	43
"[Eubacterium]_hallii_group"	"Location"	"Center"	"LocationCenter"	-1.6984123774622	0	1.37337969984535	0.216210998691214	0.962170942729821	0.0501275742018438	0.830253550381854	NA	"prevalence"	205	178
"Fusicatenibacter"	"Location"	"Center"	"LocationCenter"	-1.72591764818408	0	1.40758925218631	0.220141675259683	0.962170942729821	0.391820993333227	0.99999953838267	NA	"prevalence"	205	111
"Veillonella"	"Age"	"Age"	"Age"	0.746763592146816	0	0.608116567896024	0.219449161406435	0.962170942729821	0.390740388370882	0.99999953838267	NA	"prevalence"	205	43
"Victivallis"	"TimeNW"	"TimeNW"	"TimeNW"	-2.30378078969941	0	1.8670165003379	0.217226370800219	0.962170942729821	0.217226370800219	0.975979911177211	NA	"prevalence"	205	16
"Limosilactobacillus"	"Location"	"Center"	"LocationCenter"	2.14320276164152	0	1.75101233879019	0.22096005693878	0.9629806492948	0.393096767115172	0.99999953838267	NA	"prevalence"	205	25
"Anaerotruncus"	"Age"	"Age"	"Age"	-0.66914506677125	0	0.5483102916157	0.222322131798093	0.964850610646507	0.395217133308937	0.99999953838267	NA	"prevalence"	205	79
"Streptococcus"	"TimeNW"	"TimeNW"	"TimeNW"	-0.757507495363308	0	0.621166866183611	0.222657833226117	0.964850610646507	0.395739155755284	0.99999953838267	NA	"prevalence"	205	149
"[Eubacterium]_fissicatena_group"	"Location"	"Center"	"LocationCenter"	1.08080100221652	-0.366942410777038	1.05427884538596	0.229866393918623	0.965819848481285	0.406894228784094	0.99999953838267	NA	"abundance"	205	35
"DTU014"	"TimeNW"	"TimeNW"	"TimeNW"	0.616912321795675	-0.0653625359736858	0.354651022177239	0.226202732752434	0.965819848481285	0.401237789200199	0.99999953838267	NA	"abundance"	205	18
"UCG-003"	"Location"	"Center"	"LocationCenter"	0.390616179409276	-0.366942410777038	0.511494873846874	0.229194190996177	0.965819848481285	0.405858404805961	0.99999953838267	NA	"abundance"	205	66
"Catenibacterium"	"FIScore"	"FIScore"	"FIScore"	-5.39410072733162	0	4.43632277574553	0.22402509084009	0.965819848481285	0.22402509084009	0.975979911177211	NA	"prevalence"	205	12
"Christensenellaceae_R-7_group"	"FIScore"	"FIScore"	"FIScore"	0.659505509340631	0	0.548588122221115	0.229291084564218	0.965819848481285	0.4060077676678	0.99999953838267	NA	"prevalence"	205	143
"Desulfovibrio"	"Age"	"Age"	"Age"	1.0516541019837	0	0.868866220282441	0.226134963932634	0.965819848481285	0.401132905952454	0.99999953838267	NA	"prevalence"	205	76
"Erysipelotrichaceae_UCG-003"	"TimeNW"	"TimeNW"	"TimeNW"	1.30431375424756	0	1.07480588913754	0.224925629383677	0.965819848481285	0.399259720013711	0.99999953838267	NA	"prevalence"	205	49
"Izemoplasmatales"	"FIScore"	"FIScore"	"FIScore"	0.874320279616127	0	0.724920167957011	0.227782091250386	0.965819848481285	0.403679501406372	0.99999953838267	NA	"prevalence"	205	26
"Lachnoclostridium"	"Age"	"Age"	"Age"	-0.479768774869311	0	0.398509332898725	0.228624944480895	0.965819848481285	0.404980523722898	0.99999953838267	NA	"prevalence"	205	129
"Lachnospiraceae_ND3007_group"	"Location"	"Center"	"LocationCenter"	-1.51946466709833	0	1.2599474921177	0.227827286038489	0.965819848481285	0.403749299813314	0.99999953838267	NA	"prevalence"	205	92
"Prevotella_9"	"Sex"	"Female"	"SexFemale"	3.08466595863896	0	2.54341305609516	0.225204099587492	0.965819848481285	0.399691312703971	0.99999953838267	NA	"prevalence"	205	28
"Cloacibacillus"	"Age"	"Age"	"Age"	-1.48198098218956	0	1.2359981927546	0.230521921466683	0.965905902343872	0.230521921466683	0.975979911177211	NA	"prevalence"	205	16
"Cloacibacillus"	"FIScore"	"FIScore"	"FIScore"	1.2764672184946	0	1.06642298280117	0.231321573938034	0.966593719669642	0.231321573938034	0.975979911177211	NA	"prevalence"	205	16
"UBA1819"	"Age"	"Age"	"Age"	-0.27689619114949	0.0217147887600172	0.235424654079022	0.233179222373143	0.971686567752193	0.411985894999742	0.99999953838267	NA	"abundance"	205	153
"Family_XIII_AD3011_group"	"Location"	"Center"	"LocationCenter"	0.336150020700504	-0.366942410777038	0.46661149380055	0.234802152945857	0.97457740711914	0.278986883153823	0.997062063331157	NA	"abundance"	205	75
"Limosilactobacillus"	"Sex"	"Female"	"SexFemale"	-2.1675348232488	0.120634302437176	1.54682640021011	0.235154443400871	0.97457740711914	0.415011274550568	0.99999953838267	NA	"abundance"	205	25
"Parasutterella"	"Sex"	"Female"	"SexFemale"	1.97063942669485	0	1.6672089386775	0.2372060670908	0.980408771861703	0.418145415916915	0.99999953838267	NA	"prevalence"	205	62
"Lachnospira"	"TimeNW"	"TimeNW"	"TimeNW"	-0.550695620629751	0	0.468416081197438	0.239732842178235	0.988167081173698	0.421993848737615	0.99999953838267	NA	"prevalence"	205	119
"CAG-56"	"TimeNW"	"TimeNW"	"TimeNW"	1.0103687172685	-0.0653625359736858	0.73959565985834	0.242619845910159	0.988852802514174	0.426375302190848	0.99999953838267	NA	"abundance"	205	32
"Dialister"	"Sex"	"Female"	"SexFemale"	1.41523984006151	0.120634302437176	1.05067985619011	0.242471569871492	0.988852802514174	0.299599301837962	0.997062063331157	NA	"abundance"	205	78
"[Eubacterium]_ruminantium_group"	"Location"	"Center"	"LocationCenter"	-1.91711309073406	0	1.65163969505522	0.245750400624824	0.988852802514174	0.431107541842387	0.99999953838267	NA	"prevalence"	205	14
"Actinomyces"	"TimeNW"	"TimeNW"	"TimeNW"	0.481825700557126	0	0.413506467932718	0.243930251438156	0.988852802514174	0.42835853530963	0.99999953838267	NA	"prevalence"	205	41
"Anaerostipes"	"Age"	"Age"	"Age"	0.910112213208974	0	0.779897340861469	0.24322486007994	0.988852802514174	0.427291387598974	0.99999953838267	NA	"prevalence"	205	158
"Erysipelotrichaceae_UCG-003"	"Sex"	"Female"	"SexFemale"	2.56398541297798	0	2.20704215641875	0.24534546344105	0.988852802514174	0.430496530450997	0.99999953838267	NA	"prevalence"	205	49
"Lachnoclostridium"	"Location"	"Center"	"LocationCenter"	0.977806668622988	0	0.840518826245492	0.244692790268379	0.988852802514174	0.14365965491147	0.951333957524848	NA	"prevalence"	205	129
"Lachnospiraceae_UCG-004"	"Age"	"Age"	"Age"	-0.62081195384464	0	0.533571962697059	0.244625956981035	0.988852802514174	0.429410055133183	0.99999953838267	NA	"prevalence"	205	37
"Slackia"	"FIScore"	"FIScore"	"FIScore"	0.610191859688033	0	0.520550111646053	0.241114440646962	0.988852802514174	0.424092707805426	0.99999953838267	NA	"prevalence"	205	21
"[Eubacterium]_nodatum_group"	"FIScore"	"FIScore"	"FIScore"	0.211264526496723	-0.109824456238188	0.300119873479512	0.313467274823148	0.991013613336498	0.528672817261245	0.99999953838267	NA	"abundance"	205	44
"[Eubacterium]_siraeum_group"	"Age"	"Age"	"Age"	0.441219731395156	0.0217147887600172	0.347566262565576	0.250599207059065	0.991013613336498	0.438398451539498	0.99999953838267	NA	"abundance"	205	83
"[Eubacterium]_ventriosum_group"	"TimeNW"	"TimeNW"	"TimeNW"	0.516655073918774	-0.0653625359736858	0.514496523483565	0.293967896348038	0.991013613336498	0.0455846884643781	0.830253550381854	NA	"abundance"	205	83
"[Eubacterium]_xylanophilum_group"	"FIScore"	"FIScore"	"FIScore"	-0.390593670600488	-0.109824456238188	0.240312075582411	0.27131957890332	0.991013613336498	0.469024843910365	0.99999953838267	NA	"abundance"	205	112
"Actinomyces"	"Sex"	"Female"	"SexFemale"	0.836649604779741	0.120634302437176	0.661434051797283	0.306973446118588	0.991013613336498	0.519714195615255	0.99999953838267	NA	"abundance"	205	41
"Alloprevotella"	"FIScore"	"FIScore"	"FIScore"	-0.770429838753142	-0.109824456238188	0.42660885948	0.260618332612539	0.991013613336498	0.186176217812239	0.951333957524848	NA	"abundance"	205	37
"Bilophila"	"Location"	"Center"	"LocationCenter"	0.265138408568316	-0.366942410777038	0.471009606421066	0.283946589281741	0.991013613336498	0.192212998476527	0.951333957524848	NA	"abundance"	205	142
"Blautia"	"Location"	"Center"	"LocationCenter"	-0.976866371363671	-0.366942410777038	0.419464262857551	0.265664202501464	0.991013613336498	0.265664202501464	0.988434927183272	NA	"abundance"	205	198
"CAG-352"	"TimeNW"	"TimeNW"	"TimeNW"	-1.60755426682886	-0.0653625359736858	1.17582531195938	0.31791235645915	0.991013613336498	0.456311811562091	0.99999953838267	NA	"abundance"	205	26
"Clostridia_vadinBB60_group"	"TimeNW"	"TimeNW"	"TimeNW"	0.40602852786821	-0.0653625359736858	0.419947515872865	0.308865108533941	0.991013613336498	0.522332561798199	0.99999953838267	NA	"abundance"	205	70
"Clostridium_sensu_stricto_1"	"Sex"	"Female"	"SexFemale"	1.23011344069519	0.120634302437176	0.984708792730568	0.276766673481699	0.991013613336498	0.173775849268012	0.951333957524848	NA	"abundance"	205	86
"Colidextribacter"	"FIScore"	"FIScore"	"FIScore"	0.114444917703397	-0.109824456238188	0.19744015968822	0.290376729045739	0.991013613336498	0.496434813320175	0.99999953838267	NA	"abundance"	205	130
"Coprobacillus"	"FIScore"	"FIScore"	"FIScore"	0.174239510066803	-0.109824456238188	0.239640496559981	0.266847897566512	0.991013613336498	0.35635475001994	0.99999953838267	NA	"abundance"	205	32
"Coprococcus"	"TimeNW"	"TimeNW"	"TimeNW"	0.268245151615767	-0.0653625359736858	0.234488184564096	0.257834131488169	0.991013613336498	0.44918982361608	0.99999953838267	NA	"abundance"	205	115
"Dielma"	"TimeNW"	"TimeNW"	"TimeNW"	-2.3790057960591	-0.0653625359736858	1.20377313379172	0.307897029803443	0.991013613336498	0.520993478645103	0.99999953838267	NA	"abundance"	205	6
"Eisenbergiella"	"TimeNW"	"TimeNW"	"TimeNW"	-0.57477364674061	-0.0653625359736858	0.447748106263465	0.295036208520977	0.991013613336498	0.0286432941854181	0.830253550381854	NA	"abundance"	205	99
"Eubacterium"	"Location"	"Center"	"LocationCenter"	-3.44989445434794	-0.366942410777038	2.25046401083062	0.258956059072605	0.991013613336498	0.0275126157132588	0.830253550381854	NA	"abundance"	205	30
"Faecalibacterium"	"Location"	"Center"	"LocationCenter"	-1.04198205024348	-0.366942410777038	0.516000496674506	0.28121397398844	0.991013613336498	0.483346648810509	0.99999953838267	NA	"abundance"	205	177
"Flavonifractor"	"Sex"	"Female"	"SexFemale"	-0.445224519464554	0.120634302437176	0.507863046776873	0.297795839110524	0.991013613336498	0.506909316429506	0.99999953838267	NA	"abundance"	205	117
"Fusobacterium"	"Age"	"Age"	"Age"	1.09987109394292	0.0217147887600172	0.908652674085987	0.260740042446411	0.991013613336498	0.114536717826072	0.951333957524848	NA	"abundance"	205	17
"Gastranaerophilales"	"FIScore"	"FIScore"	"FIScore"	-0.441989189760253	-0.109824456238188	0.286729297547743	0.304884953776915	0.991013613336498	0.516815072514278	0.99999953838267	NA	"abundance"	205	38
"Holdemanella"	"Location"	"Center"	"LocationCenter"	24.5964347964954	-0.366942410777038	8.37578941985262	0.304322947306686	0.991013613336498	0.0979527959454569	0.93843919025082	NA	"abundance"	205	29
"Holdemanella"	"TimeNW"	"TimeNW"	"TimeNW"	10.8404934696524	-0.0653625359736858	2.97481721784725	0.262357337514748	0.991013613336498	0.455883302481669	0.99999953838267	NA	"abundance"	205	29
"HT002"	"Age"	"Age"	"Age"	-0.738663903286168	0.0217147887600172	0.665847753556918	0.299186591916738	0.991013613336498	0.508860567050723	0.99999953838267	NA	"abundance"	205	40
"Incertae_Sedis"	"FIScore"	"FIScore"	"FIScore"	0.102297323167901	-0.109824456238188	0.18777327886342	0.295718474903684	0.991013613336498	0.500677734435415	0.99999953838267	NA	"abundance"	205	180
"Lactobacillus"	"TimeNW"	"TimeNW"	"TimeNW"	0.796597572526399	-0.0653625359736858	0.467886983705037	0.264896641517102	0.991013613336498	0.459623052347164	0.99999953838267	NA	"abundance"	205	25
"Muribaculaceae"	"Sex"	"Female"	"SexFemale"	-2.06578940079732	0.120634302437176	1.77818008475782	0.312818995227435	0.991013613336498	0.527782266679768	0.99999953838267	NA	"abundance"	205	25
"Oscillibacter"	"Sex"	"Female"	"SexFemale"	0.659931778362564	0.120634302437176	0.452259599950579	0.317497294379334	0.991013613336498	0.53419005682047	0.99999953838267	NA	"abundance"	205	22
"Oxalobacter"	"FIScore"	"FIScore"	"FIScore"	0.490475272516325	-0.109824456238188	0.427572721144921	0.31064491355271	0.991013613336498	0.512540252141948	0.99999953838267	NA	"abundance"	205	17
"Parasutterella"	"Age"	"Age"	"Age"	-0.451554809916937	0.0217147887600172	0.406595035278104	0.272567732828926	0.991013613336498	0.470842296678351	0.99999953838267	NA	"abundance"	205	62
"Parasutterella"	"FIScore"	"FIScore"	"FIScore"	0.292592750568904	-0.109824456238188	0.364224609095	0.295189870945819	0.991013613336498	0.503242681982629	0.99999953838267	NA	"abundance"	205	62
"Peptococcus"	"FIScore"	"FIScore"	"FIScore"	-0.328077880372413	-0.109824456238188	0.19652250691879	0.314939001370305	0.991013613336498	0.530691428156484	0.99999953838267	NA	"abundance"	205	53
"Prevotella"	"Age"	"Age"	"Age"	1.0706225126467	0.0217147887600172	0.786200819234775	0.316147491175424	0.991013613336498	0.353638590586679	0.99999953838267	NA	"abundance"	205	17
"Prevotella"	"FIScore"	"FIScore"	"FIScore"	-2.30277390891966	-0.109824456238188	1.32776636906956	0.30930956669362	0.991013613336498	0.522946725339045	0.99999953838267	NA	"abundance"	205	17
"Prevotella"	"Sex"	"Female"	"SexFemale"	-6.51737347414914	0.120634302437176	3.88156817254483	0.263671638667603	0.991013613336498	0.457820544297547	0.99999953838267	NA	"abundance"	205	17
"Slackia"	"FIScore"	"FIScore"	"FIScore"	0.265308024585227	-0.109824456238188	0.329299941303995	0.310609858213763	0.991013613336498	0.424092707805426	0.99999953838267	NA	"abundance"	205	21
"Sutterella"	"Sex"	"Female"	"SexFemale"	-0.827443247170809	0.120634302437176	0.775910980616436	0.251518244080961	0.991013613336498	0.439775061056353	0.99999953838267	NA	"abundance"	205	71
