	NW001	NW002	NW003	NW005	NW006	NW007	NW008	NW010	NW011	NW012	NW013	NW014	NW015	NW016	NW018	NW019	NW020	NW021	NW022	NW023	NW025	NW026	NW027	NW028	NW029	NW030	NW031	NW032	NW033	NW034	NW035	NW036	NW038	NW040	NW041	NW042	NW043	NW044	NW045	NW046	NW047	NW048	NW049	NW050	NW051	NW052	NW053
NW013	0.587834894657135	0.6444489359855652	0.4459992647171021	0.3203368782997131	0.5594451427459717	0.4553468823432922	0.4759363830089569	0.5084146857261658	0.4075095355510712	0.3695168197154999	0.0	0.3301133513450623	0.3103677928447723	0.3784235417842865	0.3259917497634888	0.4715637266635895	0.4984591901302338	0.6281225085258484	0.4391191601753235	0.3456362783908844	0.2658788859844208	0.3728314936161041	0.7134215235710144	0.4864741861820221	0.5481207370758057	0.4068304896354675	0.3570214211940765	0.3327439427375793	0.5076847076416016	0.4222761988639832	0.6094068288803101	0.2508717477321625	0.3889014422893524	0.4238863587379456	0.3183299005031586	0.4770027697086334	0.5023971796035767	0.3765089213848114	0.5839887261390686	0.4976076483726501	0.3938816487789154	0.3027062714099884	0.4090564250946045	0.6470842361450195	0.4545595347881317	0.4090402722358704	0.5374379754066467
NW014	0.5858627557754517	0.6229729056358337	0.519878625869751	0.3110076189041138	0.5365017056465149	0.4282645881175995	0.4788874089717865	0.5064778923988342	0.4558042585849762	0.2911414504051208	0.3301133513450623	0.0	0.3978151977062225	0.3823452293872833	0.4046803712844849	0.4881150424480438	0.3985372483730316	0.6713525652885437	0.3789545893669128	0.366319864988327	0.4056895971298218	0.3280491232872009	0.6933855414390564	0.529906153678894	0.6066052317619324	0.4926473498344421	0.3905386328697205	0.4476884305477142	0.5572002530097961	0.4658283591270447	0.5916868448257446	0.3025318086147308	0.3885430991649628	0.4386494159698486	0.4084899723529816	0.4748281538486481	0.4689649939537048	0.4050716757774353	0.4971450865268707	0.4458994567394257	0.3823544383049011	0.3301499783992767	0.4481635689735413	0.617246687412262	0.5037181973457336	0.3837513327598572	0.5069730877876282
NW015	0.599155843257904	0.5309072136878967	0.4324672520160675	0.2938919961452484	0.5599281191825867	0.4965387582778931	0.5233587026596069	0.5815378427505493	0.4660438001155853	0.3961594104766846	0.3103677928447723	0.3978151977062225	0.0	0.3416756391525269	0.3878754377365112	0.4224657714366913	0.4502829015254974	0.6213204860687256	0.413978099822998	0.3968423008918762	0.3034764230251312	0.353209912776947	0.7815175652503967	0.5614858865737915	0.5124427676200867	0.4846281707286835	0.3055709004402161	0.4055712521076202	0.5825191140174866	0.4103466868400574	0.6046087741851807	0.2932408452033997	0.3370231688022614	0.333090752363205	0.3142772018909454	0.4453691244125366	0.4760902523994446	0.3532468378543854	0.5798516273498535	0.4502763748168945	0.3984945118427277	0.3515622615814209	0.3367324769496918	0.6408159136772156	0.4763218760490417	0.4109325408935547	0.5938664674758911
NW016	0.4102186560630798	0.6025330424308777	0.4329692423343658	0.3358671069145203	0.6237090229988098	0.4556816518306732	0.5599011182785034	0.5404528379440308	0.551397979259491	0.4544415175914764	0.3784235417842865	0.3823452293872833	0.3416756391525269	0.0	0.4409376382827759	0.3069027066230774	0.5222985148429871	0.6590743660926819	0.420951247215271	0.3702757656574249	0.2886728346347809	0.422873318195343	0.7765176892280579	0.6043825745582581	0.5689195990562439	0.5089209675788879	0.2743786871433258	0.443527489900589	0.6029981970787048	0.4997393190860748	0.5320601463317871	0.3252959549427032	0.3962735533714294	0.3543670475482941	0.4042603075504303	0.4940237104892731	0.485540509223938	0.2649334967136383	0.5825583934783936	0.4266865253448486	0.2739633023738861	0.3679034113883972	0.369816929101944	0.672052800655365	0.5001188516616821	0.4881255030632019	0.5656517744064331
NW018	0.5913473963737488	0.6616705060005188	0.3537901341915131	0.3599787652492523	0.6431790590286255	0.504897952079773	0.5336667895317078	0.5983670353889465	0.3661028146743774	0.4257152378559113	0.3259917497634888	0.4046803712844849	0.3878754377365112	0.4409376382827759	0.0	0.467196524143219	0.48041832447052	0.532870888710022	0.4802551567554474	0.3586055338382721	0.2977716028690338	0.351311594247818	0.8188452124595642	0.4639574587345123	0.4597690105438232	0.1893377751111984	0.3765529692173004	0.4481216371059418	0.5002542734146118	0.3578587174415588	0.6384844183921814	0.2535111010074615	0.4585278928279877	0.3921312093734741	0.3200995326042175	0.5035390853881836	0.5072097778320312	0.3879193067550659	0.6131881475448608	0.5082539916038513	0.4608153998851776	0.2913948893547058	0.4114296138286591	0.6724193096160889	0.4051370918750763	0.4528040289878845	0.6287862658500671
NW019	0.5617448091506958	0.5251511335372925	0.4336784183979034	0.4015275239944458	0.6604341268539429	0.5562153458595276	0.5886435508728027	0.6007176637649536	0.6054965257644653	0.5362173318862915	0.4715637266635895	0.4881150424480438	0.4224657714366913	0.3069027066230774	0.467196524143219	0.0	0.5795624256134033	0.6508650183677673	0.5228856801986694	0.4051338732242584	0.3528749048709869	0.5194520950317383	0.8394965529441833	0.6969547271728516	0.4859969019889832	0.5493771433830261	0.3454842269420624	0.5753932595252991	0.6959023475646973	0.4096505343914032	0.556180477142334	0.4144748151302338	0.4306077659130096	0.3962185978889465	0.3674147129058838	0.4525838494300842	0.5026341676712036	0.3192058503627777	0.6471336483955383	0.4596653878688812	0.4461251199245453	0.4164096713066101	0.3760655224323273	0.7053977847099304	0.5090581178665161	0.5139893293380737	0.6401181817054749
NW020	0.5093506574630737	0.5394760370254517	0.5839952230453491	0.319837898015976	0.348416656255722	0.4629391133785248	0.2637885808944702	0.4616771042346954	0.4910540878772736	0.296237051486969	0.4984591901302338	0.3985372483730316	0.4502829015254974	0.5222985148429871	0.48041832447052	0.5795624256134033	0.0	0.7466171383857727	0.4113322198390961	0.5157160758972168	0.5064154863357544	0.3535853326320648	0.5921642184257507	0.5400014519691467	0.6868700981140137	0.5627994537353516	0.4775388240814209	0.5706025958061218	0.6500853896141052	0.5765489935874939	0.4284705519676208	0.394711047410965	0.4229722619056702	0.4206377863883972	0.4866781532764435	0.5640514492988586	0.4720622301101685	0.4845883846282959	0.416619211435318	0.4128266274929047	0.5037057995796204	0.4146062433719635	0.4727556705474854	0.5244897603988647	0.5561078786849976	0.2933616936206818	0.5116806626319885
NW021	0.7236275672912598	0.7518506050109863	0.6246917843818665	0.6184464693069458	0.8571685552597046	0.7236425876617432	0.775726854801178	0.6140164732933044	0.4825764894485474	0.6726314425468445	0.6281225085258484	0.6713525652885437	0.6213204860687256	0.6590743660926819	0.532870888710022	0.6508650183677673	0.7466171383857727	0.0	0.5474814176559448	0.6391244530677795	0.6125012040138245	0.5393291711807251	0.7453383207321167	0.4315661787986755	0.589373767375946	0.4984356462955475	0.5907761454582214	0.6591435670852661	0.3029534518718719	0.534465491771698	0.891257107257843	0.5292754173278809	0.7249261736869812	0.5514537692070007	0.5174184441566467	0.6210833191871643	0.7224298119544983	0.613877534866333	0.7674286365509033	0.7501343488693237	0.6211643218994141	0.5907124876976013	0.5086599588394165	0.5984864830970764	0.722366213798523	0.7165135741233826	0.5258772373199463
NW022	0.445252537727356	0.591458797454834	0.5532694458961487	0.3257105648517609	0.5069049000740051	0.4365423619747162	0.3965952694416046	0.4083448946475983	0.5116466283798218	0.3719820082187653	0.4391191601753235	0.3789545893669128	0.413978099822998	0.420951247215271	0.4802551567554474	0.5228856801986694	0.4113322198390961	0.5474814176559448	0.0	0.4684628248214722	0.4283210635185242	0.3338011801242828	0.6303788423538208	0.4214557409286499	0.6247422695159912	0.5433124899864197	0.3991131484508514	0.4916697442531586	0.4522051215171814	0.535831093788147	0.5209734439849854	0.362893670797348	0.4271642565727234	0.3341468274593353	0.4160056114196777	0.5426216125488281	0.4616640508174896	0.3943785727024078	0.4920067489147186	0.4073450565338135	0.3383472561836243	0.4045873582363129	0.3963843584060669	0.5184965133666992	0.5287305116653442	0.435112327337265	0.4341437816619873
NW023	0.6149314045906067	0.6270027160644531	0.2868695259094238	0.3576992452144623	0.6004781126976013	0.5229932069778442	0.5632987022399902	0.5656936764717102	0.5595195889472961	0.4591591954231262	0.3456362783908844	0.366319864988327	0.3968423008918762	0.3702757656574249	0.3586055338382721	0.4051338732242584	0.5157160758972168	0.6391244530677795	0.4684628248214722	0.0	0.3480139076709747	0.4376496374607086	0.7972964644432068	0.641788125038147	0.3871518671512604	0.4386179745197296	0.3308980464935303	0.4959025979042053	0.6005791425704956	0.4480775892734528	0.5699488520622253	0.324457198381424	0.4020363986492157	0.4014411568641663	0.4006841480731964	0.3406094312667847	0.5010998845100403	0.2962187230587006	0.6042027473449707	0.3840215802192688	0.4497182965278625	0.3675551414489746	0.4719560444355011	0.6711241602897644	0.2806473076343536	0.4694037437438965	0.5759254693984985
