	NW001	NW002	NW003	NW005	NW006	NW007	NW008	NW010	NW011	NW012	NW013	NW014	NW015	NW016	NW018	NW019	NW020	NW021	NW022	NW023	NW025	NW026	NW027	NW028	NW029	NW030	NW031	NW032	NW033	NW034	NW035	NW036	NW038	NW040	NW041	NW042	NW043	NW044	NW045	NW046	NW047	NW048	NW049	NW050	NW051	NW052	NW053
NW025	2.073105473561102	2.005926711206606	1.329964871336928	2.3230751794536464	3.549144268757013	3.0716212066125013	3.2543844350119038	1.891922540867003	4.179815567616656	3.30592600312502	0.6864701137494753	3.1982130922630465	1.8359642182193208	2.0418228704953667	2.9054352892104833	2.801027722578937	2.694285403217288	2.119987467076998	3.254121868984726	0.8883006343569323	0.0	3.723039473081856	2.156123857416886	3.2301362512330614	1.5449683547893411	2.1778206227688357	2.243427557978877	2.6370750608710454	1.5842438499598779	2.7079674499872484	2.0146515577452493	1.8925959369087455	3.6892078351624065	3.545308370928184	2.0604573997267	0.8218590288714275	4.039816100491511	2.7481007695836626	3.7352659101318992	1.4917326765218917	2.1406887737438303	3.66734710656399	2.0109704520963914	3.0168496111703154	2.540701873551516	3.10480389337502	3.9247543433006626
NW026	1.6642224532539418	1.9199641025899838	2.4017950975696776	1.4350094788232095	2.062195797054207	1.0019840711544425	0.5382604105218843	1.9411199209449332	1.1973099989666867	0.44096376210050503	3.3410971091745245	0.7072518478710309	2.320656790343402	2.5058447723491004	1.0147744486574632	2.1908399663528915	1.7701892786959388	1.6080306382230398	0.5130946598000762	3.8657824159453757	3.723039473081856	0.0	1.7067308358237676	1.498972583986511	3.159852677217466	1.6957242494585536	2.2584627526519516	2.634111085132884	2.9721057791201466	1.124865316619726	2.9778434298387437	2.3680151000038436	1.7250943110638182	2.2502948180732703	1.6721415870410858	2.94027682050902	2.1970551137898804	2.1038589890428874	0.24595354604012534	2.78374371599555	1.7301066224927697	0.5972968097744161	2.146342672507983	1.083552884490002	2.4113599788585014	0.6874743927975702	0.42132117725007384
NW027	0.6736979926538937	0.2537038831796743	0.914253706075044	0.4265263465820983	2.5738079780339502	0.9332125147044396	1.3713963268809128	0.3534199805901665	2.0354406084843557	1.3685328461553907	1.6879645614507666	1.415505713494335	1.5096709729466846	1.869425436559071	0.7922312349207139	2.1427378763385767	0.7999138349258585	0.6009031647603434	1.3524171237752465	2.5467436762790827	2.156123857416886	1.7067308358237676	0.0	1.1842155901809366	2.1872985643018525	0.27119297392069397	1.7831437447229346	1.407717348196265	1.3102918753616206	0.6560121389961335	2.2808959950879575	0.7693468697898093	2.4726381325239384	2.6870417158041473	0.46591176790036604	1.3668232069357873	2.966257528159742	2.0336210291978634	1.6563344140828729	1.7754280336159174	1.0280893487237184	1.8715793561043401	0.5768590513461579	0.8841893807088915	2.1328111928879645	1.0340436269203197	2.0111733587830933
NW028	1.699597302767628	1.2483641827209475	2.0493482519135853	1.2584446927625796	3.2142494388467644	0.6058615117250943	1.5627077407905607	1.412098584615811	1.062778459030149	1.449958441846638	2.651151022313478	1.7337937038751838	2.5956823545401058	2.932750345895984	0.7801115643229138	3.0109635576637346	0.5640552476967537	1.6069586874077917	1.506836023461307	3.707714039808258	3.2301362512330614	1.498972583986511	1.1842155901809366	0.0	3.344254879627892	1.160600126200738	2.7861761951322546	1.241854901540907	1.9501130111834837	0.9630026272852426	3.382390778580147	1.4022259231468022	2.978465132785017	3.372893569967856	1.5067876468893577	2.4419641258697173	3.49035179833981	2.902810579330983	1.2956964765668326	2.9279061267320308	2.0216917112869788	1.9903478554559224	1.2377588406545756	0.5620893756763327	3.0930689757053043	1.0264790732841182	1.9166370025704484
NW029	1.6772614364893634	2.1941499192203553	1.4473393672169312	2.115571396850294	2.231801455949374	2.926769187916724	2.623121998655844	2.0082533530616935	4.013508454388023	2.731535802885093	1.8735602675453926	2.48419373328236	0.8505283966678459	0.739519191829636	2.716694023584451	1.4703169445498072	2.9444065494178666	1.7678229453660088	2.6512577536837942	0.972162221801735	1.5449683547893411	3.159852677217466	2.1872985643018525	3.344254879627892	0.0	2.2159074401204752	1.0135575042196059	3.32253799506128	2.520332858167813	2.4940262672298013	0.4878138659809545	2.4388290834664264	2.47693856535381	2.1760703926926683	1.8472478350974024	1.483863971979324	2.7118267465482675	1.459927688553616	3.2720061599822743	0.41689367135964217	1.4541280351323527	2.8676670554819155	2.410659194692854	2.90970034278968	1.1562172367903283	2.744671982275519	3.2003809409242523
NW030	0.6722351049718766	0.2816797789538506	0.9078269162013751	0.3527030279539274	2.5953806446288468	0.905443537379308	1.3727908221829204	0.2864231718985549	2.0179116228264578	1.3482427376132162	1.6868454268059403	1.4324832991295535	1.516915608942075	1.8872037646696012	0.7467839403917186	2.1646807183251964	0.7432595329327545	0.5931186777811904	1.336614144259755	2.569130155460956	2.1778206227688357	1.6957242494585536	0.27119297392069397	1.160600126200738	2.2159074401204752	0.0	1.7988849350058662	1.3745592689374961	1.3138437374201242	0.5785997498541494	2.3041712263471252	0.7307026585715521	2.485330821609453	2.710970418644637	0.4273393507323401	1.3624841997752482	2.990705150961992	2.0602181701051556	1.6425795696200467	1.8033148524612674	1.0488664589479317	1.8739575680415272	0.5219456323117824	0.8476758820894473	2.1560179475848575	1.0153262014498556	2.0106385841395773
NW031	1.1322975633691275	1.888919069355525	1.430283222532667	1.5565034573559524	1.3134058430537592	2.2609050917880196	1.7268980237039497	1.7104373078985964	3.250591175137898	1.850765494582207	2.291055251270069	1.5643914729725785	0.4431856694388096	0.2759567912467429	2.050933824843366	0.5661497170720392	2.5189808119922024	1.2187672013922803	1.7636259743489995	1.929342486813604	2.243427557978877	2.2584627526519516	1.7831437447229346	2.7861761951322546	1.0135575042196059	1.7988849350058662	0.0	3.1289273813095497	2.6220492982686405	1.846970312573465	0.7230607247261795	2.302912378734283	1.4950835659266817	1.3109193124041398	1.371968594239753	1.7946256599059198	1.8073971298769451	0.5156653413815612	2.408087865262344	0.7859368950086856	0.7724935527446265	1.8944441013826616	2.1854001126697713	2.267852622941521	0.38346374337725836	1.975978777360366	2.239846716669003
NW032	2.0272878848789144	1.247223931641563	1.8799609208426233	1.7022390228484883	3.9518280789457036	1.6329979869709281	2.5241801645310895	1.419596524286102	2.267401156593694	2.447833150269269	1.9640813115131812	2.6436341605253304	2.7883869208026892	3.1718604527038456	1.6687121977258421	3.5291310537308487	0.8710737667238292	1.9559817076251524	2.4746435107409015	3.345355139357508	2.6370750608710454	2.634111085132884	1.407717348196265	1.241854901540907	3.32253799506128	1.3745592689374961	3.1289273813095497	0.0	1.071541959818327	1.6887800612100103	3.5308954418813383	0.8852210066874577	3.8120596737375436	4.074023651628488	1.7834189817154371	1.9971188873881827	4.323429908472352	3.423543879910828	2.469498071453324	2.9465635340032623	2.401144406990384	3.017720814329978	0.9483393403355688	1.5523503716311904	3.4978731112602452	2.0109692088269018	3.034507291797911
NW033	1.7309819420867512	1.0754904125500748	1.2016058783860952	1.6403729159675282	3.7087726226618765	2.0517662963169427	2.6703074397994344	1.134937774210807	3.0039210356666968	2.652164061004255	0.914594884336124	2.7147583918569262	2.209160755548895	2.576802733372583	1.9730052991877258	3.123422357229091	1.406461271773214	1.7029980955213262	2.6416631567730975	2.35383444287599	1.5842438499598779	2.9721057791201466	1.3102918753616206	1.9501130111834837	2.520332858167813	1.3138437374201242	2.6220492982686405	1.071541959818327	0.0	1.867171518675349	2.8324484588285914	0.618089761650551	3.6781722855402426	3.7866688359746625	1.539785085439356	1.0702238666173787	4.1498248625072085	3.0289631839325524	2.883911515322257	2.2069600596585732	2.043168858963599	3.172073485354039	0.8358270886449374	1.975107580821885	2.999795547164628	2.2851929030802545	3.304785593751116
NW034	0.8183847881398113	0.8235116473204194	1.3905118776352126	0.4029534400441177	2.3391936800302378	0.45570874163751546	0.8669067004588143	0.8436571245224058	1.558937343625038	0.8060860222620264	2.2554631116938495	0.9801280005854179	1.6912770069989884	2.0096263644800594	0.23768758322740968	2.072489823940892	0.8482996342933424	0.7292161952234404	0.8140484058027183	3.0012163824706586	2.7079674499872484	1.124865316619726	0.6560121389961335	0.9630026272852426	2.4940262672298013	0.5785997498541494	1.846970312573465	1.6887800612100103	1.867171518675349	0.0	2.473074258158761	1.2608954705300848	2.151532568605963	2.484419149394702	0.6882548426871719	1.8964251430131114	2.6724602147620478	1.9673932389007203	1.0706611389460434	2.080111166643312	1.1021005821219123	1.3669598225572306	1.0393502047275784	0.44027902384196216	2.1503714578110005	0.44867136620206205	1.4596915097274543
