	NW001-1	NW001-3	NW001-4	NW002-1	NW002-2	NW003-1	NW003-2	NW003-3	NW003-4	NW003-5	NW005-1	NW005-2	NW005-3	NW005-4	NW005-5	NW006-1	NW006-2	NW006-3	NW007-1	NW007-2	NW007-4	NW007-5	NW007-6	NW008-1	NW010-1	NW010-2	NW010-4	NW010-5	NW011-1	NW011-2	NW011-4	NW011-5	NW011-6	NW012-1	NW012-3	NW012-4	NW012-5	NW012-6	NW013-1	NW013-2	NW013-3	NW013-4	NW013-5	NW014-1	NW015-1	NW015-2	NW015-3	NW015-5	NW015-6	NW016-1	NW016-2-1	NW016-2-2	NW016-2-3	NW016-3	NW016-4-1	NW016-4-2	NW016-5	NW018-1	NW018-2	NW018-3-1	NW018-3-2	NW018-4	NW018-5	NW019-1	NW019-2-1	NW019-2-2	NW019-3	NW019-4	NW019-5	NW020-1	NW020-2	NW020-3	NW020-5	NW020-6	NW021-3	NW021-5	NW021-6	NW022-1	NW022-4	NW022-5-1	NW022-5-2	NW022-6	NW023-1	NW023-3	NW023-4	NW023-6	NW025-1	NW025-2	NW025-3	NW025-4	NW026-1	NW026-2	NW026-3	NW026-4	NW026-5	NW027-1	NW027-2	NW027-3	NW027-5	NW027-6	NW028-1	NW028-2	NW028-3	NW028-4	NW028-5	NW029-1	NW029-2	NW029-3	NW029-5	NW030-1	NW030-2	NW030-4	NW030-5-1	NW030-5-2	NW030-6	NW031-1	NW031-2	NW031-3	NW031-4	NW031-5	NW032-1	NW032-2	NW032-3	NW032-4-1	NW032-4-2	NW032-4-3	NW032-5	NW033-1	NW033-2	NW033-3	NW033-4	NW033-5	NW034-1	NW034-2-1	NW034-2-2	NW034-3	NW034-4	NW034-5	NW035-1	NW035-2	NW035-4-1	NW035-4-2	NW035-5	NW036-1	NW036-2	NW036-3	NW036-4	NW036-5	NW038-1	NW038-2	NW038-3	NW038-4	NW038-5	NW040-1	NW040-2-1	NW040-2-2	NW040-3	NW041-1	NW041-2	NW042-1	NW042-3	NW042-4	NW042-5	NW043-1	NW043-3	NW043-4-1	NW043-4-2	NW043-6	NW044-1	NW045-1	NW045-2	NW045-3	NW045-4-1	NW045-4-2	NW045-5	NW046-1	NW046-5	NW047-4	NW047-5	NW048-1	NW048-5-1	NW048-5-2	NW049-1	NW049-2	NW049-3	NW049-4	NW049-5	NW050-1	NW050-2	NW050-3	NW050-4	NW050-5	NW051-1	NW051-2	NW051-3	NW051-5	NW051-6	NW052-1	NW052-2	NW053-1	NW053-2	NW053-3	NW053-4	NW053-5
NW001-1	0.0	21.60155289606727	32.25052210005782	41.2506485297718	41.91758115871922	40.2645537743449	40.085254823186766	39.108626667483264	39.09089565357632	38.699374553641334	41.85114592261763	44.163445951028606	42.11924869212986	42.44142950027895	41.92071421531937	43.00484863586924	44.79141152158738	43.942501810785146	37.08051078647459	40.639379741672855	37.94410846762913	38.14042595525616	36.037486821890006	42.73823890743762	40.01866845142908	19.18811556685011	42.31970384851263	41.7678646376778	43.83282148464779	43.53914444471211	41.17882874126698	42.71584504169272	41.096291172527174	44.31350184448851	44.99522922595143	40.28575534427999	44.48246824210468	45.19079969381593	40.10376345902471	37.6493727987465	40.67763517438948	40.93861133060108	39.13162444943482	41.696744423487296	42.702455315601	44.30087196877888	43.36439217172914	43.051968243181776	43.83030381511919	38.374664504042784	39.45579020104105	38.781567594548434	37.18231790602343	38.150759064740924	36.17263909767607	36.43657996327904	33.477187079647635	40.69631635631595	41.90070335439142	39.96857084515948	39.2389227332564	40.819634336690434	39.60355304216223	39.39636343966716	37.957611282902825	38.84915636851346	39.18010418783837	39.153932789137784	38.32079901229366	44.36485805874051	43.5741523018701	43.113560419558965	44.03192195926978	42.36838595017889	36.078828016556265	37.587654479127714	38.47029150290387	40.31721080339681	42.09612120863507	41.84138784831861	39.92920371014282	40.282981000566835	41.647898450731596	41.42016847354493	41.9174981020454	38.11200896930946	39.099690966042424	39.36541512326327	37.961902333286005	38.23074102882489	44.81560541484358	41.77422876881034	43.62551336005854	42.61772871026913	41.9981614781653	41.114251792069894	41.21274141991969	40.25510808791675	40.431775026360626	41.23646962039518	39.54602522234226	40.34525915761903	40.27635178318075	41.05233282943859	40.80208352020859	40.53090002634713	41.25416581543012	41.20659784379759	41.36447107522017	40.58343939820597	41.95726020158111	40.577066962912326	40.87383411617132	41.21141883572524	38.88663729681498	39.93785949356701	40.242381538186905	39.9498446026636	38.82385755455741	38.04400575895867	40.5580217390111	37.8165152494727	39.66977932047766	39.16131871739414	38.86870321086728	38.36872108050926	40.626443479021894	38.63065952896987	39.18858131188283	39.358289402954995	37.57754481659414	39.03709366613339	40.29457596434143	39.80413615403213	40.34088493963455	39.313151617630815	41.90698893515495	40.246270251972604	41.449849178679386	41.87683045406279	41.571070863115246	40.22622097813051	41.495580372222086	35.90700585327956	36.42308399412545	37.412806730393065	37.92406905586012	37.454384041687774	44.857895697982315	45.86467681398727	44.497797389432804	44.048327788754285	45.161693039291215	40.89876619721535	43.62603550059145	41.82721142190115	39.45693741448752	37.99718628655914	39.37338593371239	38.89489502521913	41.056063236578794	39.90100975636474	38.63333339577096	41.93205022587555	41.70603303055374	42.69912102477166	43.3742487367222	43.329066387774546	41.12145582128246	37.12663058127967	37.32092103139846	40.75227702774096	40.55043068580046	37.90687191529131	39.90243703498026	43.018682543858496	42.22078196148524	39.78523680223565	36.958234446507795	40.05564876262001	43.4058050052965	40.32753971453539	41.37733491571247	39.69142962544796	40.87385081526124	38.583630737708965	43.121074162693525	37.697434287227736	37.32290055965921	35.194902328821364	36.128851718170125	37.69399243921095	37.02717705251165	36.671660771559964	37.059581698628506	36.32049927643861	36.228724891040684	42.9565287386119	45.071395973133676	38.834815565794976	36.56895720623901	34.44541838302843	36.84916394848281	35.73737454759609
NW001-3	21.60155289606727	0.0	30.671572945835212	41.69704562004507	42.36014435324704	40.74477232753174	40.546678297492676	39.81337250793536	39.88162763915762	39.71004437410271	42.21089900512241	44.099746231979125	42.02966319468196	42.269177097074184	41.891758623546615	42.84261179934243	44.458928370857336	43.4745399871253	37.70355521320807	40.73837948723036	39.044631643868875	38.69001492768988	36.55920314086371	43.07809367650175	39.6909032482478	21.31781186124738	42.34555665032023	41.970020463787904	44.360718538305605	44.30881559861681	41.86830501158978	42.75539641263843	41.52584451646036	44.625568676524	45.42357162414402	41.092154987489394	45.084335788319045	45.1384690207115	40.49932095021627	38.26210448650697	41.42530400562783	41.10384532352894	39.604536130328846	42.30763025687692	43.133585165968746	44.07783872266731	43.5843973968786	43.13802425510102	43.921962392842175	38.4928415541209	39.557941032818434	39.292705212921	37.63709025061069	38.49282851756134	36.30695486099997	36.61905995213795	33.59621933413431	41.78454693318121	42.10639143612216	40.5549971064234	40.15336453751054	41.37999749725319	40.24962566098876	39.54305776788418	38.215289102448374	39.22430194566718	39.669471282359915	39.05846810760124	38.556327710192875	44.672690699684516	43.868353522691116	43.511567221969514	44.07382828717967	42.819576962984335	36.993700982383245	38.35959627727612	38.80618827190132	39.42091728725628	41.58243990123223	41.7356633763494	39.92295613616184	39.905670087082186	42.375048522353794	42.08540355186829	41.93081229145654	39.099016746766665	40.14164782999211	40.52515541221125	39.06407672135371	39.277766746240324	45.17444460437216	42.12149937969475	43.587570183785566	43.167406428980534	42.147369313458455	40.7329880092414	41.195021308418696	40.218961734427005	40.31159684100021	41.213723921143966	40.142639707233464	41.132821027169605	40.851270030637856	41.82613610905225	41.19599624526365	41.375703576871715	41.974007769709914	42.125526800803115	42.412210167583034	40.93123099473287	42.21840252975308	40.89458312868345	41.09449682154573	41.12071344866538	39.43217498088464	40.55366585395146	40.7628414564989	40.67959069011425	39.50169787744791	37.866990339812936	40.81149381732924	38.26924016377298	40.01736280665641	39.37539946134243	39.23016244433628	38.54958488229284	40.38802858229227	39.357331309318596	39.77710800552942	39.87072499397892	37.95077334085236	39.605400762139205	41.10689523534706	40.51157261948393	40.82737046966931	39.86963083327338	42.42676287156165	40.524623251397415	41.266400183138245	41.7446436282448	41.50829252659707	40.694155904058164	41.67862319636291	36.077109765064755	37.07597103048859	37.987031022536314	38.39734186936794	38.15713820414692	45.294367203779544	45.930803418987644	45.21882745754631	44.68638778113059	45.26395895786029	41.68358868832964	44.11606414065848	42.258511905301766	39.62015691633035	38.92218298600922	40.074715935327376	40.02517223811432	42.565505902206446	41.35880117465429	40.0152683710753	42.54503325325375	41.84800986562708	43.21420068465281	43.491955127700464	43.65008502743105	41.962562788958145	37.09929462588529	37.39123223326137	40.67232089002546	40.339441816860415	37.66269881804596	39.43983996193081	43.58738557035655	42.56307877321814	40.05347841865515	37.27733804301808	40.42950334314097	43.40717168196873	40.746398916145395	40.92522944338108	39.33487659472785	40.527866463007065	38.44941714166678	43.06573467300727	38.379862771096946	37.59878162062393	36.005626965225865	36.39105566388177	38.20435240961606	37.5189567006789	37.25398926593219	37.469401520088425	36.501835912115254	36.980829295384915	43.36855367076527	45.37612867803379	39.47987816450129	37.24035373398981	35.68850580012137	37.64904826754997	36.55933949734182
NW001-4	32.25052210005782	30.671572945835212	0.0	38.57410518135219	39.937064369860906	38.2964189390991	37.9967638005344	37.20072424312658	37.51022120486257	36.93575003930866	40.77755388689184	42.30833805863936	41.25621137273624	41.15482852935796	41.07096950607147	40.92816930599039	41.64105262780821	41.37527849370603	36.93896569404268	39.50109573067328	37.676671345773386	36.44779289316122	33.77042542549947	40.66463978174042	34.01552313656181	31.691896292677182	36.28667865686193	35.356428151052086	42.87802199581011	42.61464550668055	39.82061766345671	40.958063895061514	39.68645659874217	42.12879570714276	42.20140781642028	37.336372580493936	42.093277247853536	42.22396774643225	39.65448716264346	37.97470362062821	41.01375077821889	40.400799015611256	38.89740695460562	40.29703003159809	40.24936748366628	41.440487025913214	40.72064572661932	40.46093545916846	41.198451200093224	38.63271727858902	40.17706048139742	39.02548781884744	37.30470073476646	38.27372851632155	34.28335886425471	36.477243407417745	29.237612261354368	40.175783032760926	40.85868919770379	39.19708124587418	38.69577424828953	39.91040428486034	38.93838731322625	39.51470884147661	38.709927086533625	38.901018125242686	39.35723593721955	39.376948602003075	38.37432066105007	41.60259704203384	41.14215240972366	40.49086439076023	41.1467433547313	40.66971957110185	33.10350302193293	33.9869368278478	34.13620833738831	38.90333226425774	39.42768837974809	40.798454979959374	38.597751116006194	35.91894889357398	41.01697097793478	40.05224763584997	40.45815154359186	36.582987164389735	39.76705243098219	40.115306534198474	38.799858617586196	38.66386686804119	41.46466157388893	39.72795490850719	39.09757403570283	40.06810311177684	38.845424425997976	35.95043227885409	36.710161472752766	33.870498064263415	32.624639726857886	35.088948997824055	37.512543558398505	38.61343613334408	38.00704655844312	39.100191644227024	37.84853676067899	39.145408540117856	40.497268721332006	40.25727521202792	40.50485632607609	36.04094294716852	37.69973781414836	36.07241578524652	36.024959392718934	37.48372248489232	35.49091354175496	37.976586966761765	37.69598343675856	38.13905217373794	37.20387850680381	34.93356790691037	36.96241386867317	34.54653139857882	36.89309556609468	36.582534018806925	36.30484916816214	35.35877864042633	37.91119341550575	36.17736109986763	37.25686106106297	36.109193850508845	33.28401832328694	36.03878760180078	39.73292863001948	38.82356325131144	39.80644233792955	38.59190137091607	40.88559087379769	39.34965479610713	39.38572713289826	40.458866116852036	40.03669813955315	39.24528989041983	39.879322928095725	36.730489532467494	37.848973443589955	37.96736707604487	38.06223826094863	37.68380243189882	42.02648600549017	43.032470324380625	42.456519974524866	42.273267031034194	41.83079766203662	39.38116032250151	42.5450341419068	40.48429224460753	38.395809663036324	38.87983638151837	39.03964029178264	37.64612770843086	40.23144718794387	39.08972899315481	37.879847613329474	40.82977514216291	39.8423810071547	41.10145971572797	40.71526962148481	41.68604854337157	41.134884118315476	35.85272183910985	36.38791117249325	39.10538547056749	38.585252108868	35.08511415851169	37.05867803007403	41.574330284092355	40.88478466807849	38.03654149124513	36.975971693985215	39.9463690487452	40.35862562155542	38.96294972339107	36.679251385417835	35.85827653754659	37.083406371520994	34.097670990973754	39.80939243977738	36.64523376061357	35.833604926160895	33.91792812380309	34.7784480681267	36.65482836313075	38.670675216592194	38.01478859607594	37.694506089619	37.48140898060256	37.98910335081912	39.906611534236596	41.55870752740456	38.031463992887694	35.497900136188285	34.65517620281372	36.71240973825751	36.242589234769135
NW002-1	41.2506485297718	41.69704562004507	38.57410518135219	0.0	25.02969442202102	41.79050829841982	40.821778708620755	40.31013560161315	40.04026997843615	39.884081923236536	42.706292627845905	44.11247397637051	42.99953899541486	42.992750748484966	43.97262166071637	46.03663132075832	46.72495628214249	46.16777845171126	41.470711402056835	44.153549417903875	41.232864199740085	41.27180464453246	38.513006855543416	44.635587720581725	41.42546562361898	41.7302753858385	41.49592245485583	41.42187309756695	43.6624886988125	43.57572443405085	41.94947673885655	43.24666808611175	41.9991824419219	45.37299911289589	45.24870519277297	41.65563708811368	44.74515010584256	45.57441635383897	44.795856315525555	41.84703333349491	45.033752497705024	44.79866838931153	43.43118243800383	43.579564741274666	43.11374958709926	44.32678951794225	43.36392126509158	42.43960931243936	43.28731393934755	41.95598721505278	43.14518426591325	44.536332778927225	40.88087646383316	42.52506336603777	40.20250732463221	42.03323753446443	36.32880844745036	44.32133684132982	45.139837054321696	43.34086398862755	43.26649471227318	44.49221434603762	43.58622514695	45.14804546397942	44.51694903809764	44.580240722929766	45.16151195971702	45.15349210303461	44.54376362611939	42.93327480028221	42.779839909472706	41.51644565097224	45.024944928239094	43.08257320425837	38.20551529723993	38.899778601772006	39.834508309987044	43.18629600642605	43.44392487808907	43.9354839110343	40.73044244574698	42.55506988831	42.75897374620467	42.32364115409929	42.32575269115859	42.57729249745018	43.74662736752002	43.78586622449189	43.15148217218277	43.08138946730788	46.12747021658284	45.05087025394156	45.451533514179346	45.164647482801165	45.094685281288875	39.508610538482564	40.23637902573665	39.2733773003603	40.39576853420146	40.59559517257057	40.175573838525146	41.00397422180009	40.51654461450904	41.02656543447428	40.12923956582555	43.87499453816587	44.78553909591859	43.894760047862825	44.310846657807474	41.543422789232274	42.72250086116946	41.473994163783104	41.76530552124125	42.05449057798422	40.35136980966605	41.632341990534	42.16587416787241	41.655817889090166	41.15031165913242	39.935126964048	41.08724395094829	38.204867182642865	42.00916746880336	41.25189273007494	41.08768571455261	40.89756311913894	42.45728548268655	38.31694834736297	39.85135088223947	39.5970672892062	36.84688637358173	39.47130857067672	42.71764429776969	41.59008966367175	42.357890715401304	41.805764450993024	43.55139557261122	41.890788433453984	42.74857670319251	43.02202260853608	43.13776809073756	42.678974228220255	43.03776003956432	42.63169492344573	43.99710723655384	43.89290588237828	44.03809588294148	43.137450372114046	45.90873992182033	46.37395921839736	45.698284130451924	45.90765761232084	45.60345004155723	44.618354209430095	45.50453999505528	45.39825163214458	43.885965737696324	43.918100029793536	44.298425197883134	41.71441989758958	44.53726088757711	43.42552103049541	41.89841171001254	45.570826155681054	44.41885365771767	45.90494428175671	46.11745862909053	45.94866495714663	44.34519460206112	39.40634584643031	39.938175685863854	42.90074893678775	43.078704938234765	40.572067173107776	41.419783269363855	45.47057889300867	45.13136234627096	42.42436510950648	42.27424068763588	45.16354988746176	46.96689676943932	44.111286557628176	42.068314883190375	40.96576187958691	41.47422178193436	40.30139579754	43.24501285446478	40.69538464190461	40.561456960484406	38.15987007078025	39.59858831549666	40.75837967416034	42.60158639581682	42.53596410814186	41.91126887278956	41.846446068777816	42.684024070588514	42.551204845644406	45.0190940016004	40.56408917513638	37.93477062999029	37.297257238818396	38.907113988266104	38.70457979867869
NW002-2	41.91758115871922	42.36014435324704	39.937064369860906	25.02969442202102	0.0	43.102848305909006	41.80205728478225	41.63159859219969	41.275144952617985	40.82229214180102	42.974439509321364	44.405596376818764	42.79020996061336	43.292782927283575	44.93410721393244	47.12959149329814	47.64552077164863	47.30524880773243	42.86724311041614	44.81534086826713	42.642102067935674	42.491554149897865	39.74779772301345	45.34637680037093	43.09268872193445	43.192779834657465	43.44499931948735	42.42217012152812	45.11931444741759	44.6574510269236	43.128900569888756	44.63232722934585	43.26725510147626	46.33960524181988	46.499003386273436	43.360018029953494	45.618951315826756	46.16701726879221	46.083723541093974	43.03946591210243	45.930741105145486	45.57778472306155	44.57952801282916	44.58456644092856	44.757223817549814	45.828008858911055	44.82936035459074	43.93127736498689	44.775630350638835	42.8888355945932	44.2986232821865	45.15571483688181	41.796963176936096	43.67027243595175	41.845125503553966	43.268195366340876	38.14551715211198	45.16370490862084	45.91226752621698	44.65600643363379	44.543377806423145	45.39235031130549	44.37000274621341	46.37686475232979	45.390794984101866	45.61187879799218	46.223972436494556	46.19014496930153	45.44578095057834	43.711394402902215	43.048778216079604	41.682403391252855	45.63619265427439	44.05666213122595	39.65383956718839	40.372454225164454	41.09945718976977	44.51547512117846	44.32104722690854	44.8859488522257	41.946969388014715	43.81739058206692	44.10087863609324	43.7047443013706	43.645919439697046	43.82899082354225	44.77427383872547	44.65786748689134	44.11245961496571	44.245618789063975	47.85720132870695	46.133138955092946	47.03308159678966	46.802286515220956	46.019491462065105	41.084673739281726	41.413100051795055	40.727778270128724	41.804487385515614	42.00339615533485	42.342577812343585	42.99933541127994	42.57366962568709	42.73934794384753	41.79129363385377	45.03795486397103	45.86961250887942	45.186621153691256	45.33495628469715	42.05212549702819	44.11194815119843	42.3271704839085	43.21084792136592	42.98632117602291	41.0512304360097	42.56908296608597	43.65021288963274	43.16079104360405	42.643874248290594	41.59912749494097	43.325292867843054	40.64835585672718	43.548701340766364	42.435703555966654	42.495101783422996	42.203046221143374	43.55721790426365	39.921781196449736	41.02706493776105	40.72804712289232	38.91340505904627	40.72007275465117	43.56199287901147	42.888869620783126	43.200808491548216	42.54542505109192	44.59357579397404	43.17007304979122	44.34749221803743	44.4306539819518	44.55594880507797	44.02107240342584	44.41035127951503	43.5502932238273	44.635017257975775	44.6836055743649	45.301607035069146	44.55848226254052	47.16500308426243	47.37987389830078	46.67540808879445	47.00911999519687	46.85870651815291	45.53042894673716	46.392722883847725	45.88425613956451	45.262714542022955	44.79397843949576	45.22673856437681	42.31514884185379	44.80293354849192	43.940069982200676	42.46464421089145	46.471886489318095	45.50883506875283	46.2115128650505	46.69587733175544	46.52330225649054	45.162686269786555	40.4539697312493	40.72493830736393	43.34417117525494	43.83030696862953	41.351567308362526	42.557313424708205	46.105629121142464	45.81119802551153	43.31000698619833	43.15033140188997	45.73784682366203	47.744410709398935	45.2356768714731	43.439438059567514	42.77456804663392	42.79456784021525	42.190407662508875	45.94489078579433	42.06885012470516	41.652199321099424	39.64680681836671	41.08845089303803	42.439418327411765	43.740531227132536	43.58330599746226	43.06549610883475	43.17995543847008	44.06285732779323	44.62148847491609	46.8177366682573	41.85251425156234	39.21224124050024	38.52864389838904	40.192471617374174	39.993908486273845
NW003-1	40.2645537743449	40.74477232753174	38.2964189390991	41.79050829841982	43.102848305909006	0.0	19.562223258123616	22.354081635265104	21.159038687334622	18.50496288149928	41.76769124962955	43.082280444645136	42.7628613006761	42.331138716827226	43.433694373375296	44.108762205230434	46.46362888888882	45.18633417183055	39.83211595637229	42.481072238811265	39.33771738649911	40.30391014310372	37.833769066163725	42.71933979124051	41.89381589205194	40.86477691840977	42.922096507541674	41.66291013945311	44.374438408228684	43.83052308859129	41.608724495758835	43.150806759299684	40.95202108340106	42.91019913598044	44.60652059373275	40.949365209282	43.87921823583305	44.245200716238266	43.83400863427915	41.958247861016	43.968089660912526	43.89449498199422	42.44577424106182	42.72786145924412	41.86468954210125	42.21865543583069	41.91728653716366	42.11093290329393	42.74465764877214	40.579824235472834	41.731761669723426	43.16259588138695	40.090411986442184	40.768513169425454	39.649296943072166	40.32011984367224	36.237689180162796	42.03796978528331	43.73985999883361	41.9339832967203	41.30585871389318	42.839647632248926	41.69353568743716	43.42615213711108	42.96093875647161	43.10282189302052	43.08428049197999	43.27997575946354	42.59940918814244	43.67182684092035	43.37942592132921	42.9538951005859	43.34681916877332	42.58609603306784	36.80219365114206	38.108484578283104	38.61464594331691	41.61085417782461	42.61044919222481	43.10938721532391	41.51082775445297	41.809915908660614	38.90723308694866	38.65429194524228	38.90592533262292	41.43169146337443	42.77912767972149	42.69900756543526	42.19861564301135	41.703465827438194	44.98650630359446	43.68678598146399	44.035071177889925	43.38280815013987	42.978403829036615	41.77153797710789	41.55417203768254	40.79143656941438	41.14908585140046	41.91289505592275	40.23765655166812	41.05329353673157	40.63752126370615	41.58106496592708	40.8354347242088	38.36199431923406	39.878121286267756	38.8274214053051	39.312405009002894	39.18431123835609	39.966130469927585	38.71926559979591	39.17710169796618	38.97102254272687	37.20264972692331	41.90162236029274	42.6612497567735	42.423788365017636	41.56088481663553	40.99786840150401	42.56290604527524	38.51784751630715	41.086839495464886	40.32808796027631	39.997334038251736	39.08137173433177	41.32667298126627	39.76743885472136	40.08286636465957	39.5748225740597	37.85313686537207	39.35507202082655	41.0341558314171	40.575626256035605	41.1121413268925	39.64444383375466	42.062749469015856	40.776946729784676	43.888195722447556	44.42346443208299	44.546050911490006	43.42781251162019	44.413918231476806	40.10930286746057	41.29869305692544	41.44943622022557	40.75003544771526	39.94488281837885	41.932968133308364	44.113206856579716	41.63658535147366	42.476757640658256	43.08613876080689	43.04223777846485	43.71017291669879	43.46862028692822	43.38999443597709	42.989579657386386	43.41013831448725	39.947248012129975	42.31614701774821	41.416159875274595	40.384849928957166	44.031771118569004	43.7005679119013	43.73464080648919	44.09600688621027	44.31549083728981	42.96004011961413	38.94595036513967	39.49050566182617	42.445183425420275	42.28933965862306	39.46534847645484	41.261455239767564	42.96645899556942	42.7189612928514	41.231488349761655	40.79110202697595	42.56404825044344	43.68198626878117	40.87206388565496	39.11805652522442	38.77361137762268	39.39570081475655	38.3212945105776	43.05200195406243	39.71293125269777	39.093686359936825	37.13547588450587	38.29587897128734	39.70172568325531	38.58356211251864	37.809998809085734	37.32584920964149	37.69951851054093	38.26723478995423	42.250342963416045	43.54159152800064	40.09024760924328	38.03760416879183	36.40412501010507	38.68289066896917	37.56691943783706
NW003-2	40.085254823186766	40.546678297492676	37.9967638005344	40.821778708620755	41.80205728478225	19.562223258123616	0.0	20.771355803244788	20.216109426279136	19.21271140828204	42.490051096088706	43.74096497409945	42.51022114483492	42.721006113358186	43.78806802852419	43.88101324144641	45.84904755656779	44.603720174642326	39.64157159487324	42.16244388182902	39.232847589084486	39.95765100904505	37.327067378512865	42.31531589801209	41.18794639772551	40.85593032684557	42.162319080451695	40.76644912215924	44.51720530944672	44.20560726563383	41.5475315410588	43.52260476135146	41.29130944201239	42.924114301998166	44.660557713348176	40.76129324814844	43.298620820980666	43.3702558760387	43.774293769574236	41.355570169282075	43.79852030265526	43.373315302446755	42.121278095383154	42.7231435038516	41.73341554099419	42.88492989906826	42.34673904000704	41.877043331928	42.79970768807179	39.94958041378959	41.58302478941182	42.94173050390646	39.7420706547738	40.54402202593822	39.65495503923851	40.38051428739357	35.72065333017432	42.6307174642474	43.9096914661663	42.05574425066398	41.12829892325769	43.12569675882126	42.06234763123546	43.43713495969605	43.11001006988374	43.05062211105223	42.95611869855574	43.324032459995365	42.47359939119615	43.340907780655705	42.98680067231796	42.54921412695841	42.57776526501455	41.8787657677128	36.010643207338376	37.29657906797373	37.42843420356107	41.72656301219029	42.389501907530644	43.23361992741221	40.69218901796878	41.42862301110447	38.545055966487986	38.15328631783537	38.32086776280249	40.90254301565298	42.49775984969019	41.946324654453996	42.09315706874997	41.25917266394618	45.30699972298474	44.11106100400395	44.48516406456667	43.800733797086494	42.8032440293412	40.651664135766566	40.47600677769557	39.906487514518766	40.438026770564335	41.13500355506963	40.175651001718386	40.311762186152016	40.44587497599002	40.99685677895288	39.59433006736438	37.36868436363659	38.95763542044251	37.594382790168844	38.1674351973352	38.78436424317774	39.619320275187654	38.48710898674302	39.04453115262583	38.77685525088488	36.78593646557189	41.36383121063907	42.30385607619216	41.88546797917873	40.95667890249352	40.60997145584737	42.31970193388706	38.51361658516378	40.689025285576605	39.776452004673416	39.92338906974407	38.93625230906223	40.973924291592034	38.92697824401794	39.580997162951164	38.70479467074947	36.74751253463252	38.49030227661099	41.12436145080294	40.4732978177184	40.95923989028135	39.52635161738685	41.918912861365676	40.28456356887756	43.45481415592398	44.136858128441126	44.26095254220339	42.957375119407864	43.81995553989027	40.00988578927919	41.230421632988445	41.553859868647436	41.08026615611266	40.2826131800431	42.24718024984872	44.013927873835684	41.15750761211536	42.28405850115898	42.415784696266634	42.33051631426398	43.24896510186459	42.81944066274828	42.116788148789766	42.55336182544557	42.99159963561566	39.97123531636138	41.99831810652122	41.239475133441175	39.802720963314464	43.49029246908959	42.76738978032336	43.37202144220639	43.418777497004015	43.68482219423515	42.93131281468831	38.36249637658757	38.352548817596755	41.54177349214869	41.249201876366044	38.34823125395849	40.30460723706929	42.17993322065718	41.991686924851166	40.26458846009282	40.01311041381736	42.50999681497843	44.048745303441635	41.40832887308167	38.92040137816869	38.465991509324546	39.8048141389827	37.994286449149755	43.02545656366685	38.75824922472785	38.257653019081474	35.921029192365786	37.401821539691035	38.502810443668736	38.52322606272759	37.696784711169904	36.96396323283221	37.38590582629921	38.17197560783033	42.84459688740856	44.382685522742946	39.09950051244087	36.6784716681972	35.22618209245707	37.69857357947498	36.862610386621554
