# Pathway	NW001_3_all_merged_Abundance	NW002_2_all_merged_Abundance	NW003_3_all_merged_Abundance	NW005_3_all_merged_Abundance	NW006_3_all_merged_Abundance	NW007_2_all_merged_Abundance	NW008_1_all_merged_Abundance	NW010_2_all_merged_Abundance	NW011_2_all_merged_Abundance	NW012_3_all_merged_Abundance	NW013_3_all_merged_Abundance	NW014_1_all_merged_Abundance	NW015_3_all_merged_Abundance	NW016_1_all_merged_Abundance	NW016_2_2_all_merged_Abundance	NW016_5_all_merged_Abundance	NW018_3_2_all_merged_Abundance	NW019_3_all_merged_Abundance	NW020_3_all_merged_Abundance	NW021_3_all_merged_Abundance	NW022_4_all_merged_Abundance	NW023_3_all_merged_Abundance	NW025_3_all_merged_Abundance	NW026_3_all_merged_Abundance	NW027_2_all_merged_Abundance	NW028_3_all_merged_Abundance	NW029_3_all_merged_Abundance	NW030_2_all_merged_Abundance	NW031_3_all_merged_Abundance	NW032_3_all_merged_Abundance	NW033_2_all_merged_Abundance	NW034_3_all_merged_Abundance	NW035_2_all_merged_Abundance	NW036_3_all_merged_Abundance	NW038_3_all_merged_Abundance	NW040_3_all_merged_Abundance	NW041_2_all_merged_Abundance	NW042_3_all_merged_Abundance	NW043_3_all_merged_Abundance	NW044_1_all_merged_Abundance	NW045_3_all_merged_Abundance	NW046_5_all_merged_Abundance	NW047_4_all_merged_Abundance	NW048_5_1_all_merged_Abundance	NW049_3_all_merged_Abundance	NW050_3_all_merged_Abundance	NW051_3_all_merged_Abundance	NW052_2_all_merged_Abundance	NW053_3_all_merged_Abundance
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate	0	2.72991e-06	0	0	0	0	0	0	0	0	0	0	0	3.38847e-05	0	1.49853e-06	0	0	0	0	0	0	0	1.32685e-05	0	1.14443e-06	0	4.98494e-06	0	0	0	0	0	0	0	0	0	0	2.48843e-06	0	0	0	0	0	0	0	0	0	0
CENTFERM-PWY: pyruvate fermentation to butanoate	0	3.16009e-05	1.53242e-05	2.54858e-05	1.68894e-05	5.39306e-05	2.06402e-05	0	1.47666e-05	3.24804e-05	6.85174e-06	1.23179e-05	3.09663e-05	1.91734e-05	1.46393e-05	0	1.10272e-05	1.05308e-05	8.58559e-06	0	1.15754e-05	5.36289e-05	1.71736e-05	1.18875e-05	4.82011e-05	9.35085e-06	3.19527e-05	2.16197e-05	1.477e-05	4.07999e-05	2.17778e-05	1.2596e-05	2.35883e-05	2.06028e-05	1.9935e-05	3.54615e-05	2.39591e-05	1.44513e-05	7.30869e-06	1.72353e-05	2.09361e-06	3.93754e-05	0	0	3.44899e-05	8.86509e-06	3.22967e-05	2.69931e-05	2.4247e-06
CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	0	0	3.72654e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8405e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
CITRULBIO-PWY: L-citrulline biosynthesis	0.000286968	0.000141793	0.000280776	0.000113494	7.95132e-05	0.000198383	0.000118504	0.000221354	0.000193667	5.38586e-05	0.000184562	0.000189372	0.000230177	0.00015986	0.000210546	2.26287e-05	0.000199296	0.000213738	0.00017067	0.000203215	4.74799e-05	0.000145087	0.000179972	0.000117692	0.000118856	0.000147919	0.000241666	0.000191878	0.000143551	3.01858e-05	0.000184853	0.000249511	6.50438e-05	0.000169948	8.51489e-05	0.000179784	0.000155368	0.000155062	8.29301e-05	0.000165672	0.000167875	0.000106358	0.000154295	0.00021779	0.000221886	0.000208818	0.000173757	0.000113396	0.000259247
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	0.000406853	0.00040282	0.000416959	0.000389375	0.000289563	0.000397184	0.000363843	0.000373795	0.000366464	0.000379903	0.000328588	0.000411004	0.000405532	0.000316885	0.000381553	0.000366608	0.000375063	0.000343276	0.000401945	0.000225392	0.000387296	0.000326343	0.000436747	0.000356547	0.000307257	0.000334592	0.000301271	0.000408034	0.000377367	0.000283607	0.000270525	0.000430563	0.00032761	0.00036955	0.000430878	0.000269988	0.000427503	0.000357534	0.000284979	0.000297933	0.000418344	0.000248078	0.000258526	0.000411757	0.000408845	0.000212947	0.000337952	0.00034669	0.000229205
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	0.000408482	0.000378197	0.000463098	0.000358614	0.000260132	0.000387252	0.000346932	0.000379871	0.00034522	0.000348648	0.000300318	0.000389057	0.000382554	0.000305612	0.000401546	0.000563495	0.000353748	0.000367153	0.000380787	0.000213147	0.000365284	0.000307398	0.000407809	0.000336945	0.000314276	0.000314366	0.000300684	0.00037755	0.000355415	0.000272886	0.000248359	0.000403036	0.000306258	0.000352477	0.000433961	0.00027576	0.000400769	0.000348647	0.000281217	0.000297745	0.000392327	0.000233322	0.000243445	0.000398927	0.000392552	0.000282252	0.000319673	0.000330127	0.000242881
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	0.000115469	0.000159622	0.00010716	0.000147414	0.000102152	0.000166873	0.000187317	0.000198588	0.000166844	0.000127994	0.000153391	0.0001471	0.000164283	0.000115991	7.65435e-05	0.000181297	9.89555e-05	8.28069e-05	0.000153706	0.00012423	0.000214085	7.8327e-05	7.61526e-05	0.000155828	9.61669e-05	0.000154782	7.89467e-05	0.00014873	7.59753e-05	0.000122041	5.08958e-05	0.000153	2.97147e-05	0.000147741	0.000107358	0.000102375	0.000122572	0.000144614	7.27164e-05	9.47689e-05	0.000122544	4.41006e-05	0.000226467	0.000155546	0.000214161	0.000195747	7.67691e-05	0.000150269	0.000226447
COLANSYN-PWY: colanic acid building blocks biosynthesis	0.00014297	0.00011018	0.000120318	0.000145432	7.54626e-05	0.000134649	0.000138985	0.000113156	0.000163852	0.00013286	0.000127056	0.00015266	0.000165976	0.000138673	0.000156868	0.000169136	0.000127032	0.000156853	0.000151116	0.000185493	8.29601e-05	6.89121e-05	8.53234e-05	0.000152954	0.000170419	0.000172958	0.000123304	9.8031e-05	0.000140509	0.000144992	0.000100962	0.000156122	0.000101892	0.000141728	0.000103462	0.000157824	0.000150197	0.000137269	0.000128283	9.09521e-05	0.000171314	6.75524e-05	0.000189516	0.000151484	0.000139735	0.000324559	8.89914e-05	0.000134784	0.000199063
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	0.000449027	0.000500342	0.000509087	0.000489781	0.000400969	0.000486795	0.000422804	0.000372892	0.000418599	0.000452593	0.000369971	0.00049026	0.000438617	0.000337465	0.000424184	0.000560517	0.000402403	0.000403618	0.000512387	0.000324739	0.00046422	0.000323778	0.000394529	0.000443813	0.000415025	0.000390002	0.000346412	0.000414843	0.000393989	0.000351247	0.000340283	0.000451047	0.000400926	0.000429014	0.000424221	0.000354962	0.000435998	0.000405205	0.000336286	0.000364797	0.000452008	0.000282994	0.000350865	0.000460409	0.000499927	0.000338045	0.000332342	0.000472073	0.000342416
CRNFORCAT-PWY: creatinine degradation I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29948e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAPLYSINESYN-PWY: L-lysine biosynthesis I	1.32703e-05	9.25384e-05	5.25755e-05	7.99782e-05	7.6302e-05	0.000199263	7.01498e-05	0	7.80144e-05	5.28943e-05	1.82341e-05	4.77262e-05	5.2715e-05	0.000149867	9.34474e-05	1.64197e-06	2.33395e-05	9.68739e-05	9.61486e-05	0.000156052	0.00013341	8.41814e-06	4.32237e-05	0.000111105	0.000228882	0.000169794	4.43681e-05	7.86185e-05	3.37707e-05	3.45654e-05	9.96714e-05	3.19333e-05	0.000117669	6.16609e-05	6.77715e-05	0.000178286	6.73925e-05	9.87122e-05	0.000105705	0.000107264	9.76689e-05	6.97054e-05	0.000186131	5.13511e-05	4.21707e-05	0.000284365	4.43381e-05	3.28251e-05	0.000251851
DARABCATK12-PWY: D-arabinose degradation I	0	7.45778e-07	0	2.24722e-06	0	0	0	0	0	0	0	0	2.08986e-06	0	0	0	0	0	1.61654e-06	2.62817e-05	0	0	4.46435e-06	0	2.06301e-05	3.25353e-06	2.95189e-06	2.26855e-06	0	0	0	0	0	0	0	1.25247e-06	0	9.58941e-07	6.92423e-06	0	6.11178e-07	0	1.28427e-05	4.37242e-06	3.33905e-06	6.09958e-05	0	0	3.3461e-05
