"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Enterobacteriaceae"	"Age"	"Age"	"Age"	0.756902266545651	-0.0820118149228786	0.431782831374174	0.0634674783065271	0.773793790303777	0.122906835810465	0.799987109869034	NA	"abundance"	205	178
"Izemoplasmatales"	"Location"	"Center"	"LocationCenter"	2.01517899663975	-0.121937143647197	0.800356879140542	0.0877801974642766	0.773793790303777	0.167855031861686	0.799987109869034	NA	"abundance"	205	26
"Lachnospiraceae"	"Age"	"Age"	"Age"	0.198794430661665	-0.0820118149228786	0.118052236556923	0.0650082505021527	0.773793790303777	0.0650082505021527	0.799987109869034	NA	"abundance"	205	205
"Monoglobaceae"	"Sex"	"Female"	"SexFemale"	1.12839495202124	0.00616454503043335	0.425431482422421	0.0183637913569458	0.773793790303777	0.0363903538808901	0.799987109869034	NA	"abundance"	205	168
"Oscillospirales"	"Age"	"Age"	"Age"	-0.459637656939157	-0.0820118149228786	0.179569592083703	0.079038892258036	0.773793790303777	0.151830638026695	0.799987109869034	NA	"abundance"	205	23
"Peptostreptococcaceae"	"TimeNW"	"TimeNW"	"TimeNW"	-0.601006108685964	-0.000160221854067387	0.306783358007912	0.0996484075486722	0.773793790303777	0.189367009970358	0.799987109869034	NA	"abundance"	205	155
"Porphyromonadaceae"	"FIScore"	"FIScore"	"FIScore"	1.28562057769467	-0.111118035382895	0.775745062623326	0.100343128491077	0.773793790303777	0.190617513546777	0.799987109869034	NA	"abundance"	205	26
"Prevotellaceae"	"Age"	"Age"	"Age"	0.602625717729687	-0.0820118149228786	0.370988397348068	0.0874922650318279	0.773793790303777	0.167329633623256	0.799987109869034	NA	"abundance"	205	94
"Pseudomonadaceae"	"Age"	"Age"	"Age"	1.46882118503772	-0.0820118149228786	0.806125547137323	0.113979076272395	0.773793790303777	0.214966922716882	0.799987109869034	NA	"abundance"	205	17
"Rikenellaceae"	"Sex"	"Female"	"SexFemale"	-0.638855856567253	0.00616454503043335	0.357822902619212	0.102656818840153	0.773793790303777	0.194775215225926	0.799987109869034	NA	"abundance"	205	184
