	NW001-1	NW001-3	NW001-4	NW002-2	NW003-1	NW003-2	NW003-3	NW003-4	NW003-5	NW005-1	NW005-2	NW005-3	NW005-4	NW005-5	NW006-1	NW006-2	NW006-3	NW007-1	NW007-2	NW007-4	NW007-5	NW007-6	NW008-1	NW010-2	NW010-5	NW011-1	NW011-2	NW011-4	NW011-5	NW011-6	NW012-1	NW012-3	NW012-4	NW012-5	NW012-6	NW013-1	NW013-2	NW013-3	NW013-4	NW013-5	NW014-1	NW015-1	NW015-2	NW015-3	NW015-5	NW015-6	NW016-1	NW016-2-1	NW016-2-2	NW016-2-3	NW016-3	NW016-4-1	NW016-4-2	NW016-5	NW018-1	NW018-2	NW018-3-1	NW018-3-2	NW018-4	NW018-5	NW019-1	NW019-2-1	NW019-2-2	NW019-3	NW019-4	NW019-5	NW020-1	NW020-2	NW020-3	NW020-5	NW020-6	NW021-3	NW022-1	NW022-4	NW022-5-1	NW022-5-2	NW022-6	NW023-3	NW023-4	NW023-6	NW025-1	NW025-2	NW025-3	NW025-4	NW026-1	NW026-2	NW026-3	NW026-4	NW026-5	NW027-1	NW027-2	NW027-3	NW027-5	NW027-6	NW028-1	NW028-2	NW028-3	NW028-4	NW028-5	NW029-1	NW029-1R	NW029-2	NW029-3	NW029-5	NW030-1	NW030-2	NW030-4	NW030-5-1	NW030-5-2	NW030-6	NW031-1	NW031-2	NW031-3	NW031-4	NW031-5	NW032-1	NW032-2	NW032-3	NW032-4-1	NW032-4-2	NW032-4-3	NW032-5	NW033-1	NW033-2	NW033-3	NW033-4	NW033-5	NW034-1	NW034-2-1	NW034-2-2	NW034-3	NW034-4	NW034-5	NW035-1	NW035-2	NW035-4-1	NW035-4-2	NW035-5	NW036-1	NW036-2	NW036-3	NW036-4	NW036-5	NW038-1	NW038-2	NW038-3	NW038-4	NW038-5	NW040-1	NW040-2-1	NW040-2-2	NW040-3	NW041-1	NW041-2	NW042-1	NW042-3	NW042-4	NW042-5	NW043-1	NW043-3	NW043-4-1	NW043-4-2	NW043-6	NW044-1	NW045-1	NW045-2	NW045-3	NW045-4-1	NW045-4-2	NW045-5	NW046-1	NW046-5	NW047-4	NW047-5	NW048-1	NW048-5-1	NW048-5-2	NW049-1	NW049-3	NW049-4	NW049-5	NW050-1	NW050-2	NW050-3	NW050-4	NW050-5	NW051-1	NW051-2	NW051-3	NW051-5	NW051-6	NW052-1	NW052-2	NW053-1	NW053-2	NW053-3	NW053-4	NW053-5
NW001-1	0.0	0.18079861998558044	0.3480020612478256	0.47335217893123627	0.5074180066585541	0.4859708994626999	0.5005420446395874	0.5215034782886505	0.493757426738739	0.4429924935102463	0.46835449337959284	0.4484184980392456	0.4571683406829834	0.4601285457611084	0.5115788578987122	0.49954052269458776	0.546614408493042	0.4132990390062332	0.46609386801719666	0.4591771215200424	0.5455535650253296	0.4318050742149353	0.41090939939022064	0.14309153705835345	0.5561634600162506	0.5211835205554962	0.5080611109733582	0.4837367534637451	0.5111511945724487	0.4897715002298355	0.4860028177499771	0.5219225585460663	0.45493294298648834	0.5059933364391327	0.4736555963754654	0.5356386303901672	0.4808550626039505	0.5198768973350525	0.5416803956031799	0.5225333273410797	0.3814605325460434	0.5128212869167328	0.4664164185523987	0.5100384056568146	0.5170016884803772	0.5035090744495392	0.4845457375049591	0.46010270714759827	0.4443706572055817	0.4725362956523895	0.42810848355293274	0.41988450288772583	0.4227350205183029	0.3907749205827713	0.4058203399181366	0.4394903928041458	0.41501510143280024	0.4006264954805374	0.415483757853508	0.4363090395927429	0.43104542791843414	0.43759067356586456	0.44417262077331543	0.4325094521045685	0.4352002888917923	0.4577695429325104	0.5209822952747345	0.4851934462785721	0.49293388426303864	0.48231932520866394	0.4829836040735245	0.4098188430070877	0.4360428750514984	0.4499967098236084	0.44300554692745203	0.45928628742694855	0.4173223674297333	0.5344377160072327	0.5265860557556152	0.4551028907299042	0.4770202338695526	0.4848126769065857	0.433453232049942	0.4826759994029999	0.46006664633750916	0.415908619761467	0.43678028881549835	0.4441574066877365	0.4278566241264343	0.6438998878002167	0.6490320265293121	0.6524478495121002	0.6464729309082031	0.638206958770752	0.4716794788837433	0.47706297039985657	0.4847327172756195	0.4901841878890991	0.47507189214229584	0.4922458678483963	0.5105018615722656	0.4966679066419601	0.538179337978363	0.5030231475830078	0.4282054454088211	0.39053939282894135	0.4023071825504303	0.4081425070762634	0.43658699095249176	0.4187740832567215	0.46689581871032715	0.45728008449077606	0.5003030300140381	0.5134913325309753	0.4609566181898117	0.5564571619033813	0.497028112411499	0.48438431322574615	0.4908495992422104	0.4626944065093994	0.47905679047107697	0.5172243118286133	0.5060244798660278	0.4906390905380249	0.5089556872844696	0.5393043458461761	0.5084457695484161	0.4764612019062042	0.4650271981954575	0.4698507934808731	0.45398853719234467	0.4661972224712372	0.45236723124980927	0.5426677465438843	0.5150450468063354	0.5279261469841003	0.51761794090271	0.5163316428661346	0.40645721554756165	0.40583255887031555	0.41665688157081604	0.4270216077566147	0.39656098186969757	0.5402673780918121	0.5297765731811523	0.5212511122226715	0.5342085361480713	0.49389076232910156	0.44892337918281555	0.489902526140213	0.4628462493419647	0.5016219317913055	0.41285960376262665	0.43343909084796906	0.5084997117519379	0.45766574144363403	0.4773333966732025	0.4662842750549316	0.4967505484819412	0.48444896936416626	0.5010692477226257	0.5038644373416901	0.49653349816799164	0.5157929360866547	0.44808098673820496	0.45827828347682953	0.46277478337287903	0.4540467411279678	0.44207072257995605	0.44616571068763733	0.5622690916061401	0.5664117336273193	0.36947648227214813	0.32996419072151184	0.37763674557209015	0.43028561770915985	0.42253774404525757	0.42341482639312744	0.4226406663656235	0.4095809161663055	0.444715216755867	0.45585474371910095	0.4488639086484909	0.4446476399898529	0.4546866863965988	0.4550110250711441	0.48127003014087677	0.4818897396326065	0.4906446784734726	0.4882166087627411	0.47711876034736633	0.4582708030939102	0.44440509378910065	0.4548444151878357	0.43001011013984686	0.4401348978281021	0.42867845296859747	0.40647007524967194
NW001-3	0.18079861998558044	0.0	0.344235822558403	0.46700327098369593	0.5192342698574066	0.4865184873342514	0.5072702169418335	0.5306397676467896	0.5034378468990326	0.43864642083644867	0.45635877549648285	0.4405620098114014	0.4509397894144058	0.453597828745842	0.519246369600296	0.5129453539848328	0.5377932190895081	0.41325582563877106	0.44711898267269135	0.4643981009721756	0.5571645498275757	0.4444140642881393	0.41125261783599854	0.1998881697654724	0.552365243434906	0.5083986818790436	0.49596624076366425	0.45995526015758514	0.5014613568782806	0.4783378541469574	0.4900424927473068	0.5115072429180145	0.46683377027511597	0.5059142112731934	0.4679789692163467	0.5312111675739288	0.5059850513935089	0.5011167824268341	0.5357300937175751	0.5369476079940796	0.4087242931127548	0.5234059393405914	0.4659224599599838	0.5238125324249268	0.5309611558914185	0.5143362879753113	0.4938509911298752	0.4981860816478729	0.4509684145450592	0.49221019446849823	0.4364569187164307	0.4384652674198151	0.44469016790390015	0.4086604118347168	0.3968575596809387	0.4267434775829315	0.40921901166439056	0.42208631336689	0.39668871462345123	0.41492320597171783	0.4450547248125076	0.45205257833004	0.44779255986213684	0.44295087456703186	0.4354933351278305	0.472091406583786	0.4950817823410034	0.46962195634841913	0.46634967625141144	0.45863106846809387	0.4574992209672928	0.41736254096031183	0.4472251832485199	0.4469936639070511	0.45129910111427307	0.46399225294589996	0.44149598479270935	0.541727215051651	0.5408134460449219	0.4799594879150391	0.4878323972225189	0.5087848901748657	0.44102640450000763	0.5014623701572418	0.45425255596637726	0.41145543754100794	0.4310683012008667	0.4497821480035782	0.4315195679664611	0.645195335149765	0.6497388184070587	0.6536473631858826	0.6550378799438477	0.63880455493927	0.48218148946762085	0.4912421405315399	0.5012533068656921	0.4925740659236908	0.49614091217517853	0.5074366331100464	0.5127409100532532	0.5083503425121307	0.5321897864341736	0.5207308828830719	0.4431016743183136	0.42704077064991	0.4242638051509857	0.4280211180448532	0.426861897110939	0.4157063364982605	0.4525642544031143	0.44794338941574097	0.4880651980638504	0.5020585656166077	0.4523746967315674	0.573087215423584	0.5121217370033264	0.5003433227539062	0.499824196100235	0.48866002261638647	0.4937925338745117	0.5090818107128143	0.5083900392055511	0.4936649203300476	0.5112363696098328	0.5452706515789032	0.5197323858737946	0.5007501244544983	0.48869630694389343	0.4882489591836929	0.47126440703868866	0.4887513667345047	0.4740630090236664	0.5407728850841522	0.5115832686424255	0.5218031406402588	0.5172978937625885	0.503060519695282	0.40459267795085907	0.39793239533901215	0.4106522351503372	0.41268520057201385	0.38921333849430084	0.5426121354103088	0.5460287928581238	0.5222828984260559	0.5400547981262207	0.509052574634552	0.46710479259490967	0.5050954222679138	0.4769297391176224	0.5017228722572327	0.4399207085371017	0.4505334794521332	0.5049436986446381	0.470749169588089	0.4821048080921173	0.487716868519783	0.5072567164897919	0.4939641207456589	0.5098845064640045	0.5107305645942688	0.5018641650676727	0.5262948870658875	0.45831054449081426	0.4702844172716141	0.45663727819919586	0.4521547108888626	0.4446743130683899	0.443946897983551	0.5620869994163513	0.5623614490032196	0.3951537758111954	0.35792891681194305	0.3904387652873993	0.4310562312602997	0.41930949687957764	0.4174268990755081	0.4331490695476532	0.41771553456783295	0.43042466044425964	0.44925089180469513	0.45725978910923004	0.45593929290771484	0.45307841897010803	0.43866589665412903	0.479472130537033	0.48144228756427765	0.4865882694721222	0.4848168194293975	0.4813913404941559	0.4893999844789505	0.45235854387283325	0.4544117599725723	0.4342917799949646	0.45751199126243597	0.4428512454032898	0.4243161529302597
NW001-4	0.3480020612478256	0.344235822558403	0.0	0.49516576528549194	0.5309142470359802	0.5091476142406464	0.5271587669849396	0.5300281643867493	0.5127435922622681	0.4840034246444702	0.48687353730201727	0.4862257093191147	0.4677349030971527	0.4786907732486725	0.5456620752811432	0.5501275658607483	0.5862928032875061	0.47586491703987127	0.5164653956890106	0.4927927255630493	0.5445533990859985	0.44145767390727997	0.44673886895179743	0.35046878457069397	0.47078700363636017	0.5474978089332581	0.5341568887233734	0.49940653145313263	0.5343158543109894	0.5126430094242096	0.5032790899276733	0.5182492733001709	0.47448594868183136	0.5154975950717926	0.49620907008647913	0.5253299474716187	0.46066729724407196	0.495257243514061	0.5177164375782013	0.49581868946552277	0.40909186005592346	0.5426413714885712	0.4959371984004974	0.5557307302951813	0.5501633584499359	0.5495576560497284	0.5155950784683228	0.5316741764545441	0.5302674174308777	0.5342204868793488	0.48225724697113037	0.46607720851898193	0.4861842840909958	0.432770311832428	0.424252986907959	0.4647560119628906	0.4342118501663208	0.4430868029594421	0.42616087198257446	0.4568919241428375	0.5120077431201935	0.5103701949119568	0.5203484296798706	0.5222457647323608	0.5187003016471863	0.5325745344161987	0.5244348347187042	0.5062919557094574	0.5032248497009277	0.4953246563673019	0.5086850523948669	0.4340151250362396	0.4996764361858368	0.5124427378177643	0.5041507184505463	0.5026044249534607	0.47450192272663116	0.551076740026474	0.5591261088848114	0.4706897884607315	0.4756573885679245	0.4973667860031128	0.43356768786907196	0.496036559343338	0.49249507486820226	0.4637890011072159	0.4491555094718933	0.4757223278284073	0.4584539979696274	0.5938061475753784	0.5920068621635437	0.5993743240833282	0.5968064069747925	0.5933968424797058	0.4711753875017166	0.47343748807907104	0.48617829382419586	0.4851022362709045	0.47014807164669037	0.5172944068908691	0.5264800786972046	0.5285365581512451	0.5739420652389526	0.5223550200462341	0.44985443353652954	0.4480791687965393	0.42013637721538544	0.45274125039577484	0.4989452511072159	0.44212841987609863	0.5169995725154877	0.503989964723587	0.5143066942691803	0.5206591784954071	0.5061433017253876	0.5345796644687653	0.4421202093362808	0.47913940250873566	0.47952438890933996	0.45815518498420715	0.46573443710803986	0.5092375576496124	0.5010055005550385	0.49163095653057093	0.49790833890438074	0.5141391456127167	0.4955307841300964	0.5158751308917999	0.501431405544281	0.505700558423996	0.4913826137781143	0.497809037566185	0.482770174741745	0.550478458404541	0.5348117351531982	0.5633260309696198	0.5593923926353455	0.568121463060379	0.3838213235139847	0.3913622498512268	0.4158589839935303	0.4017849266529083	0.3783886432647705	0.5862746834754944	0.5847466886043549	0.5657599568367004	0.5755422413349152	0.5399175584316254	0.4993964433670044	0.5488591194152832	0.5386447906494141	0.5450008511543274	0.46908140182495117	0.48035313189029694	0.5301095247268677	0.4918205589056015	0.5068370401859283	0.49981170892715454	0.572677493095398	0.5594110190868378	0.5762370526790619	0.5691864192485809	0.5770611763000488	0.5559954345226288	0.4638785570859909	0.4746140241622925	0.4653313010931015	0.45746031403541565	0.4108174741268158	0.44327376782894135	0.5783752799034119	0.5814991593360901	0.37469643354415894	0.3857596665620804	0.42441798746585846	0.4626486897468567	0.44839368760585785	0.4069064855575562	0.40699875354766846	0.4111658036708832	0.44292114675045013	0.44456037878990173	0.4483148455619812	0.44723254442214966	0.432070717215538	0.431946262717247	0.5192318260669708	0.5415332019329071	0.5394116044044495	0.5313320755958557	0.5200009047985077	0.48392578959465027	0.4704083651304245	0.4731424450874329	0.44142287969589233	0.4650699645280838	0.4656824618577957	0.4420934170484543
NW002-2	0.47335217893123627	0.46700327098369593	0.49516576528549194	0.0	0.5015651285648346	0.4825856387615204	0.4994334429502487	0.5217002034187317	0.4991410970687866	0.4123240262269974	0.41691015660762787	0.4301789700984955	0.41247430443763733	0.4468732476234436	0.5720533728599548	0.553365558385849	0.5572647154331207	0.49366535246372223	0.5091125965118408	0.46483854949474335	0.583046168088913	0.4661290794610977	0.49229155480861664	0.4697681814432144	0.5421976149082184	0.4543069750070572	0.440688818693161	0.42601922154426575	0.4535968750715256	0.4338013827800751	0.4809010773897171	0.5131308436393738	0.4653569310903549	0.48767201602458954	0.47401151061058044	0.5407925844192505	0.5256546139717102	0.5218429267406464	0.5397804379463196	0.5562393069267273	0.4852173328399658	0.49782638251781464	0.46396051347255707	0.5103121995925903	0.5023642182350159	0.48693937063217163	0.5313659012317657	0.5174757838249207	0.4604579657316208	0.5617564618587494	0.5094109773635864	0.525303453207016	0.5171465575695038	0.486785426735878	0.4426748752593994	0.46088066697120667	0.4646832346916199	0.48521919548511505	0.45402692258358	0.47614236176013947	0.47754515707492823	0.4786979407072067	0.45911741256713867	0.4802711009979248	0.47833162546157837	0.49895957112312317	0.4320726692676544	0.42899246513843536	0.4080664664506912	0.44247065484523773	0.4454903602600098	0.4148734956979752	0.47138719260692596	0.4506590813398361	0.42620284855365753	0.4474930018186569	0.4394892901182175	0.5261150300502777	0.5204128921031952	0.5215338468551636	0.5238454341888428	0.5503829717636108	0.5128938853740692	0.5424696505069733	0.47699709236621857	0.46059320867061615	0.47139279544353485	0.48463834822177887	0.46968983113765717	0.5911209285259247	0.5786137878894806	0.5833019912242889	0.6317137479782104	0.5909613966941833	0.4576018899679184	0.43301171064376837	0.47247785329818726	0.4582832455635071	0.4387238919734955	0.5482994019985199	0.5404258668422699	0.5518854856491089	0.5846695005893707	0.5596219599246979	0.4577744752168655	0.46375739574432373	0.46105627715587616	0.4625239074230194	0.48837776482105255	0.4761481136083603	0.49591565132141113	0.4786130487918854	0.49467600882053375	0.4884527921676636	0.48037129640579224	0.4878314137458801	0.4970441311597824	0.46273820102214813	0.468022421002388	0.4892948865890503	0.45904423296451563	0.46135298907756805	0.4691450744867325	0.4656616747379303	0.5088911652565002	0.5385862290859222	0.4735007882118225	0.5069938898086548	0.4877337068319321	0.4825911521911621	0.49193039536476135	0.4826968163251877	0.4849098026752472	0.5452298521995544	0.5115690529346466	0.5356855988502502	0.5221424400806427	0.5461241900920868	0.491010382771492	0.4386788606643677	0.45037467777729034	0.4594666808843613	0.4276446849107742	0.5752626061439514	0.5613085627555847	0.5668500363826752	0.5695697665214539	0.5420541167259216	0.5489515662193298	0.5491260290145874	0.5395127534866333	0.5650844871997833	0.5101932287216187	0.49103923141956324	0.4925867170095444	0.4613962322473526	0.4703875482082367	0.46998752653598785	0.5491519868373871	0.5414620041847229	0.5560839176177979	0.5533484220504761	0.5557936429977417	0.5394198000431061	0.46082210540771484	0.48209275305271143	0.4469248056411743	0.4564843028783798	0.4709632098674774	0.4564107209444046	0.545205295085907	0.5449400544166565	0.5033793747425079	0.5106926560401917	0.474224716424942	0.4556218683719635	0.4629243016242981	0.41250500082969666	0.41397684812545776	0.44073592126369476	0.4204305112361908	0.44076500833034515	0.4711054116487503	0.4600307047367096	0.46659620106220245	0.44091668725013733	0.530797690153122	0.5278628170490265	0.5346602201461792	0.5207335352897644	0.528917133808136	0.5156412124633789	0.4771151840686798	0.4614723473787308	0.41963234543800354	0.4620331972837448	0.442045658826828	0.4565029889345169
NW003-1	0.5074180066585541	0.5192342698574066	0.5309142470359802	0.5015651285648346	0.0	0.2045394778251648	0.24414291977882385	0.2638934254646301	0.23511066287755966	0.529983252286911	0.5223364233970642	0.5452736020088196	0.5097827315330505	0.508989542722702	0.53611621260643	0.5458126664161682	0.574597030878067	0.5224482417106628	0.5501641631126404	0.5229686498641968	0.6001132726669312	0.5466980934143066	0.5064358711242676	0.51602703332901	0.6060045063495636	0.5143410563468933	0.4904204457998276	0.4795825779438019	0.5054218769073486	0.4837343543767929	0.504723995923996	0.49770039319992065	0.5131440460681915	0.502701997756958	0.4935383051633835	0.4594990909099579	0.5225079953670502	0.5395311415195465	0.5245978236198425	0.4952803999185562	0.4935493767261505	0.48462796211242676	0.4963153600692749	0.5232235491275787	0.49664147198200226	0.4917633831501007	0.5290364325046539	0.5140288770198822	0.543728232383728	0.5342258810997009	0.49507659673690796	0.5001930594444275	0.4867938160896301	0.5031702816486359	0.49430249631404877	0.5167773962020874	0.5147891342639923	0.5040504038333893	0.49262844026088715	0.5167734026908875	0.5353761911392212	0.5429012477397919	0.5529096722602844	0.5409915745258331	0.5379191935062408	0.5661215484142303	0.47120159864425654	0.4490586966276169	0.4485311359167099	0.4527789205312729	0.4442176967859268	0.46040354669094086	0.4877568334341049	0.4899832159280777	0.4834733307361603	0.4967006593942642	0.498934268951416	0.5076791942119598	0.4914928376674652	0.5327505171298981	0.5424220561981201	0.5505133867263794	0.5395451188087463	0.5620084404945374	0.49671392142772675	0.5303895175457001	0.525536984205246	0.5172078013420105	0.5091559290885925	0.6347448229789734	0.6217414736747742	0.6361573338508606	0.6314435601234436	0.6232263743877411	0.4919559508562088	0.4797360748052597	0.5040805339813232	0.49992115795612335	0.4968147724866867	0.5300294458866119	0.5351223647594452	0.5335221290588379	0.5634944438934326	0.5306944251060486	0.4381396621465683	0.43629904091358185	0.4509183317422867	0.45868802070617676	0.5199555158615112	0.46989908814430237	0.5239710509777069	0.51519376039505	0.5358262956142426	0.5263677835464478	0.5373606979846954	0.4621763676404953	0.4777878671884537	0.49749112129211426	0.48557068407535553	0.5173703134059906	0.4830776005983353	0.48728878796100616	0.5365385413169861	0.5314949154853821	0.5530985295772552	0.5979530513286591	0.5386223196983337	0.4770376086235046	0.4768812507390976	0.47649616003036493	0.4665324538946152	0.4602753072977066	0.4749792665243149	0.5517226159572601	0.5217327177524567	0.5465798079967499	0.5426662862300873	0.5515431761741638	0.5021245777606964	0.4668770134449005	0.463320791721344	0.46255214512348175	0.46844978630542755	0.5568372905254364	0.5573000311851501	0.5343004763126373	0.5539063215255737	0.5219861268997192	0.5561573505401611	0.5547906458377838	0.5625817179679871	0.5896982848644257	0.5593475103378296	0.5516241490840912	0.5146733522415161	0.5016960501670837	0.5057682394981384	0.5102682411670685	0.5885708332061768	0.5822143256664276	0.5800757110118866	0.5919873416423798	0.5951780378818512	0.5430135428905487	0.5238845944404602	0.5387201309204102	0.5203080773353577	0.5440588593482971	0.527098685503006	0.5265187919139862	0.5471774637699127	0.5317316949367523	0.5018108189105988	0.5343262255191803	0.5087576806545258	0.5352248847484589	0.5250860452651978	0.4617771655321121	0.4623265862464905	0.46041834354400635	0.4666842371225357	0.4659719467163086	0.4879371225833893	0.4776802510023117	0.507696270942688	0.4779889136552811	0.5317329466342926	0.5365719795227051	0.5521645843982697	0.5315735638141632	0.531978189945221	0.5122109949588776	0.5377447307109833	0.48304957151412964	0.4878508746623993	0.4899975657463074	0.4760996997356415	0.48713794350624084
NW003-2	0.4859708994626999	0.4865184873342514	0.5091476142406464	0.4825856387615204	0.2045394778251648	0.0	0.2262757197022438	0.25325947999954224	0.22464698553085327	0.5011397004127502	0.5018399059772491	0.5149420201778412	0.4858667701482773	0.4773527532815933	0.5175437331199646	0.5207031965255737	0.5521376430988312	0.5194198787212372	0.5490013360977173	0.5124077796936035	0.6068797707557678	0.5366994440555573	0.4779976010322571	0.47931016981601715	0.5932762026786804	0.49937956035137177	0.48231203854084015	0.4567763656377792	0.4992920458316803	0.47657524049282074	0.49242688715457916	0.464953750371933	0.5005978941917419	0.4724647104740143	0.45601901412010193	0.4497254341840744	0.5183751285076141	0.5211865603923798	0.49122220277786255	0.47914619743824005	0.49103687703609467	0.479131743311882	0.48045729100704193	0.5122895836830139	0.49458952248096466	0.4936830401420593	0.5240960717201233	0.5222461223602295	0.5222649276256561	0.5401982665061951	0.49684272706508636	0.5018809735774994	0.4914333075284958	0.5044359564781189	0.48511065542697906	0.49407637119293213	0.4888175129890442	0.5015338361263275	0.47582586109638214	0.48852212727069855	0.5134036242961884	0.5194642245769501	0.5318404138088226	0.5149746835231781	0.5127152800559998	0.5376357734203339	0.4441524744033813	0.42356713116168976	0.42159847915172577	0.4291200637817382	0.42495691776275635	0.4701370745897293	0.4931033253669739	0.46147896349430084	0.4695320427417755	0.48551125824451447	0.4913913905620575	0.49197734892368317	0.4726245850324631	0.5060493648052216	0.5187107622623444	0.5322882831096649	0.5110661387443542	0.5429428517818451	0.4778164178133011	0.521346926689148	0.5201661586761475	0.5191828310489655	0.5013461112976074	0.6366854608058929	0.6349573731422424	0.6448432803153992	0.6357280313968658	0.6245019733905792	0.5046921372413635	0.47450244426727295	0.5275956690311432	0.504784107208252	0.5004702508449554	0.5207558572292328	0.5256015360355377	0.5233601331710815	0.5495825409889221	0.5166529715061188	0.41558152437210083	0.4259529113769531	0.43239788711071014	0.42362974584102636	0.4986950755119324	0.45039553940296173	0.5064353942871094	0.4955989122390747	0.511970192193985	0.5074545741081238	0.5205633342266083	0.48244181275367737	0.505284309387207	0.47197493910789484	0.4692729115486145	0.5200268924236298	0.4628266841173172	0.4778920114040375	0.5198663175106049	0.5136534571647644	0.549376517534256	0.6114280521869659	0.5270396173000336	0.44775383174419403	0.45826111733913427	0.4503651857376099	0.45309171080589294	0.4547257274389267	0.4533841609954834	0.525276243686676	0.49413105845451355	0.5259747207164764	0.5130928456783295	0.5185222625732422	0.49309161305427557	0.46311478316783905	0.4456113874912262	0.4587780386209488	0.4550733119249344	0.5512101948261261	0.5431220531463623	0.5173642933368683	0.5369416177272797	0.5081407129764557	0.5245246589183807	0.5284841358661652	0.5384694337844849	0.5713360607624054	0.5260709226131439	0.52402064204216	0.4826008677482605	0.45976676046848297	0.4732864052057266	0.470866471529007	0.5687515437602997	0.5597240924835205	0.5571666061878204	0.5683721303939819	0.5747268795967102	0.5232668220996857	0.49900785088539124	0.5274425446987152	0.48648884892463684	0.5088440477848053	0.5040577054023743	0.49919597804546356	0.5107911825180054	0.501787394285202	0.489110067486763	0.521570473909378	0.4889150857925415	0.5285927057266235	0.501942902803421	0.44495876133441925	0.46364788711071014	0.4500040113925934	0.4367407560348511	0.46029709279537206	0.4915426671504974	0.47617484629154205	0.48879340291023254	0.46571628749370575	0.5118037462234497	0.5221063196659088	0.5301853716373444	0.5080109536647797	0.5112529695034027	0.5200720429420471	0.5229648649692535	0.4637954533100128	0.46308352053165436	0.47985124588012695	0.46289433538913727	0.468653604388237
NW003-3	0.5005420446395874	0.5072702169418335	0.5271587669849396	0.4994334429502487	0.24414291977882385	0.2262757197022438	0.0	0.23213129490613935	0.25569644570350647	0.5198887586593628	0.5239076316356659	0.5328729152679443	0.5076489448547363	0.49332277476787567	0.5185024440288544	0.5400242805480957	0.5495273768901825	0.5278660356998444	0.561024010181427	0.5111565887928009	0.611234188079834	0.5271876752376556	0.4891138970851898	0.5000170022249222	0.593158483505249	0.5124013423919678	0.4935843199491501	0.46415336430072784	0.5065335333347321	0.4726729840040207	0.5313189625740051	0.4939897358417511	0.5212934613227844	0.49251843988895416	0.47352586686611176	0.4349877685308456	0.5197213590145111	0.5255064368247986	0.4928564876317978	0.46916021406650543	0.5079982578754425	0.502469927072525	0.5083028376102448	0.5496980547904968	0.521021842956543	0.520418256521225	0.5196573138237	0.5338484942913055	0.5184387862682343	0.5519835948944092	0.511462539434433	0.5310167074203491	0.5149933695793152	0.5357778668403625	0.5044903457164764	0.515681266784668	0.5115461349487305	0.5112944841384888	0.4998374879360199	0.5126513540744781	0.5065405666828156	0.5077609419822693	0.5299789905548096	0.5128213465213776	0.5097132623195648	0.5272082090377808	0.4790573865175247	0.45785051584243774	0.46119613945484167	0.4519968330860138	0.45848025381565094	0.49313248693943024	0.501829594373703	0.453468844294548	0.45999908447265625	0.4826754182577133	0.5012012124061584	0.4958215802907944	0.4634063243865967	0.5075167119503021	0.5283087193965912	0.5353794395923615	0.5215051174163818	0.5451619029045105	0.5115856230258942	0.5441138446331024	0.5477903485298157	0.5404421985149384	0.5222162902355194	0.6397114396095276	0.6327964067459106	0.6400704085826874	0.6308887898921967	0.6259492039680481	0.5308693051338196	0.5140342116355896	0.5502384603023529	0.5356736481189728	0.5156343281269073	0.49875982105731964	0.5062845945358276	0.5215152204036713	0.5343517363071442	0.5205759108066559	0.44434061646461487	0.42740514874458313	0.4426693767309189	0.4449338912963867	0.5128202140331268	0.4436776638031006	0.5070314407348633	0.5081183910369873	0.503760039806366	0.5024809539318085	0.5184811055660248	0.49419568479061127	0.5227707624435425	0.5081463158130646	0.4850943833589554	0.5444487929344177	0.4894763380289078	0.4938191771507263	0.5142743587493896	0.5120271146297455	0.5537737607955933	0.6080053746700287	0.5272855162620544	0.4400108754634857	0.46527199447155	0.4475608319044113	0.46016111969947815	0.466819703578949	0.4645061641931534	0.5164606273174286	0.48981402814388275	0.5108546316623688	0.5080154836177826	0.5050787329673767	0.501002162694931	0.48901066184043884	0.4690903276205063	0.4817831814289093	0.4662939012050629	0.5707153081893921	0.5591750741004944	0.5308904945850372	0.5460332036018372	0.5104883313179016	0.5422496497631073	0.5338616669178009	0.5421396493911743	0.5475309789180756	0.5264741480350494	0.5183843076229095	0.4811091274023056	0.470562219619751	0.4567353129386902	0.4684729725122452	0.5834576189517975	0.5809756517410278	0.5727115273475647	0.5822112858295441	0.5869078636169434	0.5135997533798218	0.5056336224079132	0.5449607372283936	0.4958295375108719	0.5207708775997162	0.5054157078266144	0.5064018964767456	0.5044631659984589	0.4912395030260086	0.5181365311145782	0.5491968989372253	0.5037400126457214	0.5428983867168427	0.5086887180805206	0.4780525267124176	0.49000468850135803	0.4629468470811844	0.4564907103776932	0.45803268253803253	0.4838472157716751	0.4669443964958191	0.48462484776973724	0.47909657657146454	0.5031993389129639	0.5115386545658112	0.5200358629226685	0.5126939415931702	0.5146644413471222	0.509404182434082	0.530844509601593	0.4743967205286026	0.46830539405345917	0.4833191931247711	0.472393736243248	0.48530139029026037
